mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
102	102	1813/8	1.5	3	3/8	3/8	0						103
103	103	1825/8	1.5	3	3/8	3/8	0						104
104	104	1837/8	1.5	3	3/8	3/8	0						105
105	105	1849/8	1.5	3	3/8	3/8	0						106
106	106	1861/8	1.5	3	3/8	3/8	0						107
107	107	1873/8	1.5	3	3/8	3/8	0						108
108	108	1885/8	1.5	3	3/8	3/8	0						109
109	109	1897/8	1.5	3	3/8	3/8	0						110
110	110	1909/8	1.5	3	3/8	3/8	0						111
111	111	1921/8	1.5	3	3/8	3/8	0						112
112	112	1933/8	1.5	3	3/8	3/8	0						113
113	113	1945/8	1.5	3	3/8	3/8	0						114
114	114	1957/8	1.5	3	3/8	3/8	0			double			115
115	115	1969/8	1.5	0	3/8	3/8	0						116
116	116	1981/8	1.5	0	3/8	3/8	0						117
117	117	1993/8	1.5	0	3/8	3/8	0						118
118	118	2005/8	1.5	0	3/8	3/8	0						119
119	119	2017/8	1.5	0	3/8	3/8	0						120
120	120	2029/8	1.5	0	3/8	3/8	0						121
121	121	2041/8	1.5	0	3/8	3/8	0				line		122
122	122	2053/8	1.5	0	3/8	3/8	0						123
123	123	2065/8	1.5	0	3/8	3/8	0						124
124	124	2077/8	1.5	0	3/8	3/8	0						125
125	125	2089/8	1.5	0	3/8	3/8	0						126
126	126	2101/8	1.5	0	3/8	3/8	0						127
127	127	2113/8	1.5	0	3/8	3/8	0						128
128	128	2125/8	1.5	0	3/8	3/8	0						129
129	129	2137/8	1.5	0	3/8	3/8	0						130
130	130	2149/8	1.5	0	3/8	3/8	0						131
131	131	2161/8	1.5	0	3/8	3/8	0						132
132	132	2173/8	1.5	0	3/8	3/8	0						133
133	133	2185/8	1.5	0	3/8	3/8	0						134
134	134	2197/8	1.5	0	3/8	3/8	0						135
135	135	2209/8	1.5	0	3/8	3/8	0						136
136	136	2221/8	1.5	0	3/8	3/8	0						137
137	137	2233/8	1.5	0	3/8	3/8	0						138
138	138	2245/8	1.5	0	3/8	3/8	0						139
139	139	2257/8	1.5	0	3/8	3/8	0						140
140	140	2269/8	1.5	0	3/8	3/8	0						141
141	141	2281/8	1.5	0	3/8	3/8	0						142
142	142	2293/8	1.5	0	3/8	3/8	0						143
143	143	2305/8	1.5	0	3/8	3/8	0						144
144	144	2317/8	1.5	0	3/8	3/8	0						145
145	145	2329/8	1.5	0	3/8	3/8	0						146
146	146	2341/8	1.5	0	3/8	3/8	0						147
147	147	2353/8	1.5	0	3/8	3/8	0						148
148	148	2365/8	1.5	0	3/8	3/8	0						149
149	149	2377/8	1.5	0	3/8	3/8	0						150
150	150	2389/8	1.5	0	3/8	3/8	0						151
151	151	2401/8	1.5	0	3/8	3/8	0						152
152	152	2413/8	1.5	0	3/8	3/8	0						153
153	153	2425/8	1.5	0	3/8	3/8	0						154
154	154	2437/8	1.5	0	3/8	3/8	0						155
155	155	2449/8	1.5	0	3/8	3/8	0						156
156	156	2461/8	1.5	0	3/8	3/8	0						157
157	157	2473/8	1.5	0	3/8	3/8	0						158
158	158	2485/8	1.5	0	3/8	3/8	0						159
159	159	2497/8	1.5	0	3/8	3/8	0						160
160	160	2509/8	1.5	3	3/8	3/8	0						161
161	161	2521/8	1.5	3	3/8	3/8	0						162
162	162	2533/8	1.5	3	3/8	3/8	0						163
163	163	2545/8	1.5	3	3/8	3/8	0				line		164
164	164	2557/8	1.5	3	3/8	3/8	0						165
165	165	2569/8	1.5	3	3/8	3/8	0						166
166	166	2581/8	1.5	3	3/8	3/8	0						167
167	167	2593/8	1.5	3	3/8	3/8	0						168
168	168	2605/8	1.5	3	3/8	3/8	0						169
169	169	2617/8	1.5	3	3/8	3/8	0						170
170	170	2629/8	1.5	3	3/8	3/8	0						171
171	171	2641/8	1.5	3	3/8	3/8	0						172
172	172	2653/8	1.5	3	3/8	3/8	0						173
173	173	2665/8	1.5	3	3/8	3/8	0						174
174	174	2677/8	1.5	3	3/8	3/8	0						175
175	175	2689/8	1.5	3	3/8	3/8	0						176
176	176	2701/8	1.5	3	3/8	3/8	0						177
177	177	2713/8	1.5	3	3/8	3/8	0						178
178	178	2725/8	1.5	3	3/8	3/8	0						179
179	179	2737/8	1.5	3	3/8	3/8	0						180
180	180	2749/8	1.5	3	3/8	3/8	0						181
181	181	2761/8	1.5	3	3/8	3/8	0						182
182	182	2773/8	1.5	3	3/8	3/8	0				line		183
183	183	2785/8	1.5	3	3/8	3/8	0						184
184	184	2797/8	1.5	3	3/8	3/8	0						185
185	185	2809/8	1.5	3	3/8	3/8	0				line		186
186	186	2821/8	1.625	3	3/8	13/32	0						187
187	187	1417/4	1.5	3	3/8	3/8	0						188
188	188	1423/4	1.5	3	3/8	3/8	0						189
189	189	1429/4	1.5	3	3/8	3/8	0				line		190
190	190	1435/4	1.5	3	3/8	3/8	0						191
191	191	1441/4	1.5	3	3/8	3/8	0						192
192	192	1447/4	1.5	3	3/8	3/8	0						193
193	193	1453/4	1.5	3	3/8	3/8	0						194
194	194	1459/4	1.5	3	3/8	3/8	0						195
195	195	1465/4	1.5	3	3/8	3/8	0						196
196	196	1471/4	1.5	3	3/8	3/8	0						197
197	197	1477/4	1.5	3	3/8	3/8	0				line		198
198	198	1483/4	1.5	3	3/8	3/8	0						199
199	199	1489/4	1.5	3	3/8	3/8	0						200
200	200	1495/4	1.5	3	3/8	3/8	0						201
201	201	1501/4	1.5	3	3/8	3/8	0						202
202	202	1507/4	1.5	3	3/8	3/8	0				line		203
203	203	1513/4	1.5	3	3/8	3/8	0						204
204	204	1519/4	1.5	3	3/8	3/8	0						205
205	205	1525/4	1.5	3	3/8	3/8	0						206
206	206	1531/4	1.5	3	3/8	3/8	0						207
207	207	1537/4	1.5	3	3/8	3/8	0						208
208	208	1543/4	1.5	3	3/8	3/8	0						209
209	209	1549/4	1.5	3	3/8	3/8	0						210
210	210	1555/4	1.5	3	3/8	3/8	0						211
211	211	1561/4	1.5	3	3/8	3/8	0						212
212	212	1567/4	1.5	3	3/8	3/8	0						213
213	213	1573/4	1.5	3	3/8	3/8	0						214
214	214	1579/4	1.5	3	3/8	3/8	0						215
215	215	1585/4	1.5	3	3/8	3/8	0						216
216	216	1591/4	1.5	3	3/8	3/8	0						217
217	217	1597/4	1.5	3	3/8	3/8	0						218
218	218	1603/4	1.5	3	3/8	3/8	0						219
219	219	1609/4	1.5	3	3/8	3/8	0				line		220
220	220	1615/4	1.5	3	3/8	3/8	0						221
221	221	1621/4	1.5	3	3/8	3/8	0						222
222	222	1627/4	1.5	3	3/8	3/8	0						223
223	223	1633/4	1.5	3	3/8	3/8	0						224
224	224	1639/4	1.5	3	3/8	3/8	0				line		225
225	225	1645/4	1.5	3	3/8	3/8	0						226
226	226	1651/4	1.5	3	3/8	3/8	0						227
227	227	1657/4	1.5	3	3/8	3/8	0						228
228	228	1663/4	1.5	3	3/8	3/8	0						229
229	229	1669/4	1.5	3	3/8	3/8	0				line		230
230	230	1675/4	1.5	3	3/8	3/8	0						231
231	231	1681/4	1.5	3	3/8	3/8	0						232
232	232	1687/4	1.5	3	3/8	3/8	0						233
233	233	1693/4	1.5	3	3/8	3/8	0						234
234	234	1699/4	1.5	3	3/8	3/8	0				line		235
235	235	1705/4	1.5	3	3/8	3/8	0						236
236	236	1711/4	1.5	3	3/8	3/8	0						237
237	237	1717/4	1.5	3	3/8	3/8	0						238
238	238	1723/4	1.5	3	3/8	3/8	0						239
239	239	1729/4	1.5	3	3/8	3/8	0						240
240	240	1735/4	1.5	3	3/8	3/8	0						241
241	241	1741/4	1.5	3	3/8	3/8	0						242
242	242	1747/4	1.5	3	3/8	3/8	0						243
243	243	1753/4	1.5	3	3/8	3/8	0				line		244
244	244	1759/4	1.5	3	3/8	3/8	0						245
245	245	1765/4	1.5	3	3/8	3/8	0						246
246	246	1771/4	1.5	3	3/8	3/8	0						247
247	247	1777/4	1.5	3	3/8	3/8	0				line		248
248	248	1783/4	1.5	3	3/8	3/8	0						249
249	249	1789/4	1.5	3	3/8	3/8	0						250
250	250	1795/4	1.5	3	3/8	3/8	0						251
251	251	1801/4	1.5	3	3/8	3/8	0						252
252	252	1807/4	1.5	3	3/8	3/8	0						253
253	253	1813/4	1.5	3	3/8	3/8	0						254
254	254	1819/4	1.5	3	3/8	3/8	0						255
255	255	1825/4	2.0	3	3/8	1/2	0			end		lastMeasure	-1
