quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
51/2	0.5	7	7	3/8	3/8	4/4	2	1	1/8		1/8	1	1	6	42	90
51/2	0.5	7	7	3/8	3/8	4/4	1	1	1/8		1/8	1	0	0	60	80
51/2	0.5	7	7	3/8	3/8	4/4	1	1	1/8		1/8	1	0	4	64	80
26	1.0	7	7	1/2	1/2	4/4	2	1	1/4		1/4	1	-1	6	42	91
26	0.5	7	7	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	0	60	81
26	0.5	7	7	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64	81
53/2	1.5	7	7	5/8	5/8	4/4	1	1	3/8		1/4	3/2		-2	58	82
53/2	1.5	7	7	5/8	5/8	4/4	1	1	3/8		1/4	3/2		2	62	82
27	0.5	7	7	3/4	3/4	4/4	2	1	1/8		1/8	1		3	45	92
55/2	0.5	7	7	7/8	7/8	4/4	2	1	1/8		1/8	1	1	1	43	93
28	0.5	8	8	0	0	4/4	2	1	1/8		1/8	1	-1	1	43	95
28	4.0	8	8	0	0	4/4	1	1	1		1	1		4	52	94
28	4.0	8	8	0	0	4/4	1	1	1		1	1		3	57	94
28	4.0	8	8	0	0	4/4	1	1	1		1	1		0	60	94
57/2	0.5	8	8	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	96
29	0.3333333333333333	8	8	1/4	1/4	4/4	2	1	1/12		1/8	2/3		4	40	97
88/3	0.3333333333333333	8	8	1/3	1/3	4/4	2	1	1/12		1/8	2/3		-1	41	98
89/3	0.3333333333333333	8	8	5/12	5/12	4/4	2	1	1/12		1/8	2/3		1	43	99
30	0.0	8	8	1/2	1/2	4/4	2	1	0	grace16	1/16	2/3		-1	41	100
30	0.0	8	8	1/2	1/2	4/4	2	1	0	grace16	1/16	2/3		1	43	101
30	0.3333333333333333	8	8	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-1	41	102
91/3	0.3333333333333333	8	8	7/12	7/12	4/4	2	1	1/12		1/8	2/3		4	40	103
92/3	0.3333333333333333	8	8	2/3	2/3	4/4	2	1	1/12		1/8	2/3	1	-1	41	104
31	0.25	8	8	3/4	3/4	4/4	2	1	1/16		1/16	1	-1	-1	41	105
125/4	0.25	8	8	13/16	13/16	4/4	2	1	1/16		1/16	1		1	43	106
63/2	0.5	8	8	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	107
32	4.0	9	9	0	0	4/4	2	2	1		1	1		-2	34	121
32	0.5	9	9	0	0	4/4	2	1	1/8		1/8	1		-1	41	109
32	4.0	9	9	0	0	4/4	1	1	1		1	1		2	50	108
32	4.0	9	9	0	0	4/4	1	1	1		1	1		-4	56	108
32	4.0	9	9	0	0	4/4	1	1	1		1	1		0	60	108
65/2	0.5	9	9	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	41	110
33	0.3333333333333333	9	9	1/4	1/4	4/4	2	1	1/12		1/8	2/3		4	40	111
100/3	0.3333333333333333	9	9	1/3	1/3	4/4	2	1	1/12		1/8	2/3		-1	41	112
101/3	0.3333333333333333	9	9	5/12	5/12	4/4	2	1	1/12		1/8	2/3		1	43	113
34	0.0	9	9	1/2	1/2	4/4	2	1	0	grace16	1/16	2/3		-1	41	114
34	0.0	9	9	1/2	1/2	4/4	2	1	0	grace16	1/16	2/3		1	43	115
34	0.3333333333333333	9	9	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-1	41	116
103/3	0.3333333333333333	9	9	7/12	7/12	4/4	2	1	1/12		1/8	2/3		4	40	117
104/3	0.3333333333333333	9	9	2/3	2/3	4/4	2	1	1/12		1/8	2/3	1	-1	41	118
35	0.5	9	9	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	-1	41	119
71/2	0.5	9	9	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40	120
36	1.0	10	10	0	0	4/4	2	2	1/4		1/4	1	1	2	38	125
36	4.0	10	10	0	0	4/4	2	1	1		1	1	1	3	45	124
36	1.0	10	10	0	0	4/4	1	1	1/4		1/4	1		4	52	122
36	1.0	10	10	0	0	4/4	1	1	1/4		1/4	1		3	57	122
36	1.0	10	10	0	0	4/4	1	1	1/4		1/4	1		0	60	122
37	0.5	10	10	1/4	1/4	4/4	2	2	1/8		1/8	1	-1	2	38	126
37	3.0	10	10	1/4	1/4	4/4	1	1	3/4		1/2	3/2	1	1	55	123
37	3.0	10	10	1/4	1/4	4/4	1	1	3/4		1/2	3/2	1	4	64	123
37	3.0	10	10	1/4	1/4	4/4	1	1	3/4		1/2	3/2	1	1	67	123
75/2	0.5	10	10	3/8	3/8	4/4	2	2	1/8		1/8	1		4	40	127
38	0.3333333333333333	10	10	1/2	1/2	4/4	2	2	1/12		1/8	2/3		1	43	128
115/3	0.3333333333333333	10	10	7/12	7/12	4/4	2	2	1/12		1/8	2/3		-1	41	129
116/3	0.3333333333333333	10	10	2/3	2/3	4/4	2	2	1/12		1/8	2/3		1	43	130
39	0.0	10	10	3/4	3/4	4/4	2	2	0	grace16	1/16	1		-1	41	131
39	0.0	10	10	3/4	3/4	4/4	2	2	0	grace16	1/16	1		1	43	132
39	1.0	10	10	3/4	3/4	4/4	2	2	1/4		1/4	1	1	-1	41	133
40	0.25	11	11	0	0	3/4	2	2	1/16		1/16	1	-1	-1	41	137
40	3.0	11	11	0	0	3/4	2	1	3/4		1/2	3/2	-1	3	45	136
40	2.0	11	11	0	0	3/4	1	1	1/2		1/2	1	-1	1	55	134
40	2.0	11	11	0	0	3/4	1	1	1/2		1/2	1	-1	4	64	134
40	2.0	11	11	0	0	3/4	1	1	1/2		1/2	1	-1	1	67	134
161/4	0.125	11	11	1/16	1/16	3/4	2	2	1/32		1/32	1		4	40	138
323/8	0.125	11	11	3/32	3/32	3/4	2	2	1/32		1/32	1		-1	41	139
81/2	0.125	11	11	1/8	1/8	3/4	2	2	1/32		1/32	1		1	43	140
325/8	0.125	11	11	5/32	5/32	3/4	2	2	1/32		1/32	1		-1	41	141
163/4	0.25	11	11	3/16	3/16	3/4	2	2	1/16		1/16	1		4	40	142
41	2.0	11	11	1/4	1/4	3/4	2	2	1/2		1/2	1		2	38	143
42	1.0	11	11	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	53	135
42	1.0	11	11	1/2	1/2	3/4	1	1	1/4		1/4	1		-2	58	135
42	1.0	11	11	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	135
43	1.0	12	12	0	0	4/4	2	2	1/4		1/4	1	1	2	38	147
43	4.0	12	12	0	0	4/4	2	1	1		1	1		3	45	146
43	1.0	12	12	0	0	4/4	1	1	1/4		1/4	1		4	52	144
43	1.0	12	12	0	0	4/4	1	1	1/4		1/4	1		3	57	144
43	1.0	12	12	0	0	4/4	1	1	1/4		1/4	1		0	60	144
44	0.5	12	12	1/4	1/4	4/4	2	2	1/8		1/8	1	-1	2	38	148
44	3.0	12	12	1/4	1/4	4/4	1	1	3/4		1/2	3/2		1	55	145
44	3.0	12	12	1/4	1/4	4/4	1	1	3/4		1/2	3/2		0	60	145
44	3.0	12	12	1/4	1/4	4/4	1	1	3/4		1/2	3/2		4	64	145
89/2	0.5	12	12	3/8	3/8	4/4	2	2	1/8		1/8	1		4	40	149
45	0.3333333333333333	12	12	1/2	1/2	4/4	2	2	1/12		1/8	2/3		1	43	150
136/3	0.3333333333333333	12	12	7/12	7/12	4/4	2	2	1/12		1/8	2/3		3	45	151
137/3	0.3333333333333333	12	12	2/3	2/3	4/4	2	2	1/12		1/8	2/3	1	0	48	152
46	0.3333333333333333	12	12	3/4	3/4	4/4	2	2	1/12		1/8	2/3	-1	0	48	153
139/3	0.3333333333333333	12	12	5/6	5/6	4/4	2	2	1/12		1/8	2/3		2	50	154
140/3	0.3333333333333333	12	12	11/12	11/12	4/4	2	2	1/12		1/8	2/3		4	52	155
47	0.25	13	13	0	0	4/4	2	1	1/16		1/16	1		8	56	167
189/4	0.25	13	13	1/16	1/16	4/4	2	1	1/16		1/16	1		3	57	168
95/2	0.5	13	13	1/8	1/8	4/4	2	1	1/8		1/8	1	1	-2	58	169
95/2	0.5	13	13	1/8	1/8	4/4	1	2	1/8		1/8	1	1	0	60	164
95/2	0.5	13	13	1/8	1/8	4/4	1	2	1/8		1/8	1	1	2	62	164
95/2	0.5	13	13	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	156
48	0.75	13	13	1/4	1/4	4/4	2	1	3/16		1/8	3/2	-1	-2	58	170
48	1.0	13	13	1/4	1/4	4/4	1	2	1/4		1/4	1	-1	0	60	165
48	1.0	13	13	1/4	1/4	4/4	1	2	1/4		1/4	1	-1	2	62	165
48	0.25	13	13	1/4	1/4	4/4	1	1	1/16		1/16	1		4	64	157
193/4	0.25	13	13	5/16	5/16	4/4	1	1	1/16		1/16	1		-1	65	158
97/2	0.5	13	13	3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	159
195/4	0.25	13	13	7/16	7/16	4/4	2	1	1/16		1/16	1		8	56	171
49	0.16666666666666666	13	13	1/2	1/2	4/4	2	1	1/24		1/16	2/3		8	56	172
295/6	0.16666666666666666	13	13	13/24	13/24	4/4	2	1	1/24		1/16	2/3		3	57	173
148/3	0.16666666666666666	13	13	7/12	7/12	4/4	2	1	1/24		1/16	2/3		10	58	174
99/2	0.5	13	13	5/8	5/8	4/4	2	1	1/8		1/8	1	1	5	59	175
99/2	0.5	13	13	5/8	5/8	4/4	1	2	1/8		1/8	1		0	60	166
99/2	0.5	13	13	5/8	5/8	4/4	1	2	1/8		1/8	1		2	62	166
99/2	0.5	13	13	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64	160
50	0.25	13	13	3/4	3/4	4/4	2	1	1/16		1/16	1	-1	5	59	176
50	0.25	13	13	3/4	3/4	4/4	1	1	1/16		1/16	1		4	64	161
201/4	0.25	13	13	13/16	13/16	4/4	2	1	1/16		1/16	1		0	60	177
201/4	0.25	13	13	13/16	13/16	4/4	1	1	1/16		1/16	1		-1	65	162
101/2	0.0	13	13	7/8	7/8	4/4	2	1	0	grace16	1/16	2/3		5	59	178
101/2	0.0	13	13	7/8	7/8	4/4	2	1	0	grace16	1/16	2/3		0	60	179
101/2	0.16666666666666666	13	13	7/8	7/8	4/4	2	1	1/24		1/16	2/3		5	59	180
101/2	0.5	13	13	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	163
152/3	0.16666666666666666	13	13	11/12	11/12	4/4	2	1	1/24		1/16	2/3		3	57	181
305/6	0.16666666666666666	13	13	23/24	23/24	4/4	2	1	1/24		1/16	2/3		1	55	182
51	0.3333333333333333	14	14	0	0	4/4	2	1	1/12		1/8	2/3		1	55	184
51	3.0	14	14	0	0	4/4	1	1	3/4		1/2	3/2		3	57	183
51	3.0	14	14	0	0	4/4	1	1	3/4		1/2	3/2		2	62	183
51	3.0	14	14	0	0	4/4	1	1	3/4		1/2	3/2		3	69	183
154/3	0.3333333333333333	14	14	1/12	1/12	4/4	2	1	1/12		1/8	2/3		-1	53	185
155/3	0.3333333333333333	14	14	1/6	1/6	4/4	2	1	1/12		1/8	2/3		2	50	186
52	0.5	14	14	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	187
105/2	0.5	14	14	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	188
53	0.3333333333333333	14	14	1/2	1/2	4/4	2	1	1/12		1/8	2/3		3	45	189
160/3	0.3333333333333333	14	14	7/12	7/12	4/4	2	1	1/12		1/8	2/3		0	48	190
161/3	0.3333333333333333	14	14	2/3	2/3	4/4	2	1	1/12		1/8	2/3	1	2	50	191
54	0.3333333333333333	14	14	3/4	3/4	4/4	2	1	1/12		1/8	2/3	-1	2	50	192
163/3	0.3333333333333333	14	14	5/6	5/6	4/4	2	1	1/12		1/8	2/3		-1	53	193
164/3	0.3333333333333333	14	14	11/12	11/12	4/4	2	1	1/12		1/8	2/3		3	57	194
55	0.3333333333333333	15	15	0	0	4/4	2	1	1/12		1/8	2/3		1	55	195
166/3	0.3333333333333333	15	15	1/12	1/12	4/4	2	1	1/12		1/8	2/3		-1	53	196
167/3	0.3333333333333333	15	15	1/6	1/6	4/4	2	1	1/12		1/8	2/3		2	50	197
56	0.5	15	15	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	198
113/2	0.5	15	15	3/8	3/8	4/4	2	1	1/8		1/8	1	1	3	45	199
57	0.5	15	15	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	3	45	200
115/2	1.0	15	15	5/8	5/8	4/4	2	1	1/4		1/4	1		1	43	201
117/2	0.5	15	15	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	41	202
59	0.5	16	16	0	0	4/4	2	2	1/8		1/8	1		2	38	206
59	3.0	16	16	0	0	4/4	2	1	3/4		1/2	3/2		-4	44	205
59	3.0	16	16	0	0	4/4	1	1	3/4		1/2	3/2		-1	53	203
59	3.0	16	16	0	0	4/4	1	1	3/4		1/2	3/2		3	57	203
59	3.0	16	16	0	0	4/4	1	1	3/4		1/2	3/2		0	60	203
119/2	0.5	16	16	1/8	1/8	4/4	2	2	1/8		1/8	1		-8	40	207
60	0.0	16	16	1/4	1/4	4/4	2	2	0	grace16	1/16	2/3		-3	39	208
60	0.0	16	16	1/4	1/4	4/4	2	2	0	grace16	1/16	2/3		-8	40	209
60	0.3333333333333333	16	16	1/4	1/4	4/4	2	2	1/12		1/8	2/3		-3	39	210
181/3	0.3333333333333333	16	16	1/3	1/3	4/4	2	2	1/12		1/8	2/3		2	38	211
182/3	0.3333333333333333	16	16	5/12	5/12	4/4	2	2	1/12		1/8	2/3	1	-5	37	212
61	1.0	16	16	1/2	1/2	4/4	2	2	1/4		1/4	1	-1	-5	37	213
62	1.0	16	16	3/4	3/4	4/4	2	2	1/4		1/4	1		6	42	214
62	1.0	16	16	3/4	3/4	4/4	1	1	1/4		1/4	1		4	52	204
62	1.0	16	16	3/4	3/4	4/4	1	1	1/4		1/4	1		8	56	204
62	1.0	16	16	3/4	3/4	4/4	1	1	1/4		1/4	1		7	61	204
63	2.0	17	17	0	0	4/4	2	1	1/2		1/2	1		4	40	217
63	2.0	17	17	0	0	4/4	2	1	1/2		1/2	1		-2	46	217
63	2.0	17	17	0	0	4/4	1	1	1/2		1/2	1		8	56	215
63	2.0	17	17	0	0	4/4	1	1	1/2		1/2	1		2	62	215
63	2.0	17	17	0	0	4/4	1	1	1/2		1/2	1		6	66	215
65	2.0	17	17	1/2	1/2	4/4	2	1	1/2		1/2	1		6	42	218
65	2.0	17	17	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	218
65	2.0	17	17	1/2	1/2	4/4	1	1	1/2		1/2	1		3	57	216
65	2.0	17	17	1/2	1/2	4/4	1	1	1/2		1/2	1		7	61	216
65	2.0	17	17	1/2	1/2	4/4	1	1	1/2		1/2	1		-1	65	216
67	2.0	18	18	0	0	4/4	2	1	1/2		1/2	1		4	40	221
67	2.0	18	18	0	0	4/4	2	1	1/2		1/2	1		-2	46	221
67	2.0	18	18	0	0	4/4	1	1	1/2		1/2	1		8	56	219
67	2.0	18	18	0	0	4/4	1	1	1/2		1/2	1		2	62	219
67	2.0	18	18	0	0	4/4	1	1	1/2		1/2	1		6	66	219
69	2.0	18	18	1/2	1/2	4/4	2	1	1/2		1/2	1		6	42	222
69	2.0	18	18	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	222
69	2.0	18	18	1/2	1/2	4/4	1	1	1/2		1/2	1		3	57	220
69	2.0	18	18	1/2	1/2	4/4	1	1	1/2		1/2	1		7	61	220
69	2.0	18	18	1/2	1/2	4/4	1	1	1/2		1/2	1		8	68	220
71	4.0	19	19	0	0	4/4	2	1	1		1	1		2	38	232
71	4.0	19	19	0	0	4/4	2	1	1		1	1		3	45	232
71	4.0	19	19	0	0	4/4	1	1	1		1	1		2	62	223
71	4.0	19	19	0	0	4/4	1	1	1		1	1		1	67	223
71	4.0	19	19	0	0	4/4	1	1	1		1	1		3	69	223
71	4.0	19	19	0	0	4/4	1	1	1		1	1		2	74	223
72	1.0	19	19	1/4	1/4	4/4	1	2	1/4		1/4	1	1	5	59	224
73	0.5	19	19	1/2	1/2	4/4	1	2	1/8		1/8	1	-1	5	59	225
147/2	0.5	19	19	5/8	5/8	4/4	1	2	1/8		1/8	1		0	60	226
74	0.0	19	19	3/4	3/4	4/4	1	2	0	grace16	1/16	2/3		5	59	227
74	0.0	19	19	3/4	3/4	4/4	1	2	0	grace16	1/16	2/3		0	60	228
74	0.3333333333333333	19	19	3/4	3/4	4/4	1	2	1/12		1/8	2/3		5	59	229
223/3	0.3333333333333333	19	19	5/6	5/6	4/4	1	2	1/12		1/8	2/3		0	60	230
224/3	0.3333333333333333	19	19	11/12	11/12	4/4	1	2	1/12		1/8	2/3		5	59	231
76	0.0	20	20	1/4	1/4	4/4	2	1	0	grace16	1/16	2/3		-2	58	234
76	0.0	20	20	1/4	1/4	4/4	2	1	0	grace16	1/16	2/3		0	60	235
76	0.3333333333333333	20	20	1/4	1/4	4/4	2	1	1/12		1/8	2/3		-2	58	236
229/3	0.3333333333333333	20	20	1/3	1/3	4/4	2	1	1/12		1/8	2/3		3	57	237
230/3	0.3333333333333333	20	20	5/12	5/12	4/4	2	1	1/12		1/8	2/3	1	1	55	238
77	0.3333333333333333	20	20	1/2	1/2	4/4	2	1	1/12		1/8	2/3	-1	1	55	239
77	2.0	20	20	1/2	1/2	4/4	1	1	1/2		1/2	1		3	57	233
77	2.0	20	20	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	233
77	2.0	20	20	1/2	1/2	4/4	1	1	1/2		1/2	1		3	69	233
232/3	0.3333333333333333	20	20	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-1	53	240
233/3	0.3333333333333333	20	20	2/3	2/3	4/4	2	1	1/12		1/8	2/3		2	50	241
78	0.5	20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	242
157/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1	1	2	50	243
79	0.3333333333333333	21	21	0	0	4/4	2	1	1/12		1/8	2/3	-1	2	50	245
238/3	0.3333333333333333	21	21	1/12	1/12	4/4	2	1	1/12		1/8	2/3		-1	41	246
239/3	0.3333333333333333	21	21	1/6	1/6	4/4	2	1	1/12		1/8	2/3		3	45	247
80	0.3333333333333333	21	21	1/4	1/4	4/4	2	1	1/12		1/8	2/3		1	43	248
