mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	3
1	1	0	0.5	0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	3
1	1	0	0.5	0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	3
1	1	0	0.5	0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	0
1	1	0	0.5	0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	0
1	1	0	0.5	0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	0
1	1	1/2	1.0	1/8	1/8	2/4	2	1	1/4		1/4	1		5	59	B3	3	4
1	1	1/2	1.0	1/8	1/8	2/4	2	1	1/4		1/4	1		2	62	D4	4	4
1	1	1/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		6	66	F#4	4	1
1	1	1/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		5	71	B4	4	1
1	1	1/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		6	78	F#5	5	1
1	1	3/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	5
1	1	3/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	5
1	1	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		6	66	F#4	4	2
1	1	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	2
1	1	3/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	2
2	2	2	1.5	0	0	2/4	2	2	3/8		1/4	3/2		5	59	B3	3	20
2	2	2	0.25	0	0	2/4	2	1	1/16		1/16	1		7	61	C#4	4	14
2	2	2	1.5	0	0	2/4	1	2	3/8		1/4	3/2		1	67	G4	4	12
2	2	2	0.25	0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	6
2	2	9/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	15
2	2	9/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	7
2	2	5/2	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	16
2	2	5/2	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	8
2	2	11/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	17
2	2	11/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	9
2	2	3	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		7	61	C#4	4	18
2	2	3	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	10
2	2	7/2	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		5	59	B3	3	21
2	2	7/2	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		7	61	C#4	4	21
2	2	7/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	19
2	2	7/2	0.5	3/8	3/8	2/4	1	2	1/8		1/8	1		1	67	G4	4	13
2	2	7/2	0.5	3/8	3/8	2/4	1	2	1/8		1/8	1		7	73	C#5	5	13
2	2	7/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79	G5	5	11
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	25
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	25
3	3	4	0.5	0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	25
3	3	4	0.5	0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	22
3	3	4	0.5	0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	22
3	3	4	0.5	0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	22
3	3	9/2	1.0	1/8	1/8	2/4	2	1	1/4		1/4	1		5	59	B3	3	26
3	3	9/2	1.0	1/8	1/8	2/4	2	1	1/4		1/4	1		2	62	D4	4	26
3	3	9/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		6	66	F#4	4	23
3	3	9/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		5	71	B4	4	23
3	3	9/2	1.0	1/8	1/8	2/4	1	1	1/4		1/4	1		6	78	F#5	5	23
3	3	11/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	27
3	3	11/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	27
3	3	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		6	66	F#4	4	24
3	3	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	24
3	3	11/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		6	78	F#5	5	24
4	4	6	1.5	0	0	2/4	2	2	3/8		1/4	3/2		5	59	B3	3	42
4	4	6	0.25	0	0	2/4	2	1	1/16		1/16	1		7	61	C#4	4	36
4	4	6	1.5	0	0	2/4	1	2	3/8		1/4	3/2		1	67	G4	4	34
4	4	6	0.25	0	0	2/4	1	1	1/16		1/16	1		4	76	E5	5	28
4	4	25/4	0.25	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	37
4	4	25/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	29
4	4	13/2	0.25	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	38
4	4	13/2	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		7	73	C#5	5	30
4	4	27/4	0.25	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	39
4	4	27/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	31
4	4	7	0.5	1/4	1/4	2/4	2	1	1/8		1/8	1		7	61	C#4	4	40
4	4	7	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	32
4	4	15/2	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		5	59	B3	3	43
4	4	15/2	0.5	3/8	3/8	2/4	2	2	1/8		1/8	1		7	61	C#4	4	43
4	4	15/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	41
4	4	15/2	0.5	3/8	3/8	2/4	1	2	1/8		1/8	1		1	67	G4	4	35
4	4	15/2	0.5	3/8	3/8	2/4	1	2	1/8		1/8	1		7	73	C#5	5	35
4	4	15/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		1	79	G5	5	33
5	5	8	0.5	0	0	2/4	2	1	1/8		1/8	1		5	47	B2	2	49
5	5	8	0.5	0	0	2/4	2	1	1/8		1/8	1		6	54	F#3	3	49
5	5	8	0.5	0	0	2/4	2	1	1/8		1/8	1		2	62	D4	4	49
5	5	8	0.5	0	0	2/4	1	1	1/8		1/8	1		6	66	F#4	4	44
5	5	8	0.5	0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	44
5	5	8	0.5	0	0	2/4	1	1	1/8		1/8	1		6	78	F#5	5	44
5	5	17/2	0.25	1/8	1/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	45
5	5	35/4	0.25	3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	46
5	5	9	0.5	1/4	1/4	2/4	1	1	1/8		1/8	1		6	78	F#5	5	47
5	5	19/2	0.5	3/8	3/8	2/4	2	1	1/8		1/8	1		11	65	E#4	4	50
5	5	19/2	0.5	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	48
