quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
49/2	0.5	7	7	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	70
25	0.5	7	7	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	71
25	1.0	7	7	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	77	67
51/2	0.5	7	7	3/8	3/8	4/4	2	1	1/8	1/8	1	1	-1	65	72
26	0.5	7	7	1/2	1/2	4/4	2	1	1/8	1/8	1	-1	-1	65	73
26	2.0	7	7	1/2	1/2	4/4	1	1	1/2	1/2	1	1	0	72	68
53/2	0.5	7	7	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	74
27	0.5	7	7	3/4	3/4	4/4	2	1	1/8	1/8	1		-2	58	75
55/2	0.5	7	7	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	76
28	0.5	8	8	0	0	4/4	2	1	1/8	1/8	1		1	55	79
28	2.0	8	8	0	0	4/4	1	1	1/2	1/2	1	-1	0	72	77
57/2	0.5	8	8	1/8	1/8	4/4	2	1	1/8	1/8	1		3	57	80
29	0.5	8	8	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	81
59/2	0.5	8	8	3/8	3/8	4/4	2	1	1/8	1/8	1	1	4	64	82
30	0.5	8	8	1/2	1/2	4/4	2	1	1/8	1/8	1	-1	4	64	83
30	2.0	8	8	1/2	1/2	4/4	1	1	1/2	1/2	1		1	67	78
61/2	0.5	8	8	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	84
31	0.5	8	8	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	85
63/2	0.5	8	8	7/8	7/8	4/4	2	1	1/8	1/8	1		1	55	86
32	0.5	9	9	0	0	4/4	2	1	1/8	1/8	1		-1	41	88
32	4.0	9	9	0	0	4/4	2	2	1	1	1		-1	41	96
32	4.0	9	9	0	0	4/4	1	1	1	1	1	1	3	69	87
65/2	0.5	9	9	1/8	1/8	4/4	2	1	1/8	1/8	1	1	0	48	89
33	3.0	9	9	1/4	1/4	4/4	2	3	3/4	1/2	3/2	-1	0	48	97
33	0.5	9	9	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	90
67/2	0.5	9	9	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	65	91
34	0.5	9	9	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62	92
69/2	0.5	9	9	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	93
35	0.5	9	9	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	94
71/2	0.5	9	9	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	65	95
36	0.5	10	10	0	0	4/4	2	1	1/8	1/8	1		-1	41	99
36	4.0	10	10	0	0	4/4	2	2	1	1	1		-1	41	107
36	4.0	10	10	0	0	4/4	1	1	1	1	1	-1	3	69	98
73/2	0.5	10	10	1/8	1/8	4/4	2	1	1/8	1/8	1	1	0	48	100
37	3.0	10	10	1/4	1/4	4/4	2	3	3/4	1/2	3/2	-1	0	48	108
37	0.5	10	10	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	101
75/2	0.5	10	10	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	65	102
38	0.5	10	10	1/2	1/2	4/4	2	1	1/8	1/8	1		2	62	103
77/2	0.5	10	10	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	104
39	0.5	10	10	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	105
79/2	0.5	10	10	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	106
40	0.5	11	11	0	0	4/4	2	1	1/8	1/8	1		2	38	111
40	2.0	11	11	0	0	4/4	1	1	1/2	1/2	1		3	81	109
81/2	0.5	11	11	1/8	1/8	4/4	2	1	1/8	1/8	1		3	45	112
41	0.5	11	11	1/4	1/4	4/4	2	1	1/8	1/8	1		2	50	113
83/2	0.5	11	11	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	53	114
42	0.5	11	11	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	115
42	2.0	11	11	1/2	1/2	4/4	1	1	1/2	1/2	1	1	4	76	110
85/2	0.5	11	11	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	116
43	0.5	11	11	3/4	3/4	4/4	2	1	1/8	1/8	1		4	64	117
87/2	0.5	11	11	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	118
44	0.5	12	12	0	0	4/4	2	1	1/8	1/8	1		3	57	125
44	1.0	12	12	0	0	4/4	1	1	1/4	1/4	1	-1	4	76	119
89/2	0.5	12	12	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	126
45	0.5	12	12	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	127
45	0.5	12	12	1/4	1/4	4/4	1	1	1/8	1/8	1		0	72	120
91/2	0.5	12	12	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	128
91/2	0.5	12	12	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	121
46	0.5	12	12	1/2	1/2	4/4	2	1	1/8	1/8	1		1	43	129
46	1.0	12	12	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	122
93/2	0.5	12	12	5/8	5/8	4/4	2	1	1/8	1/8	1		2	50	130
47	0.5	12	12	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	131
47	0.5	12	12	3/4	3/4	4/4	1	1	1/8	1/8	1		-2	70	123
95/2	0.5	12	12	7/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	132
95/2	0.5	12	12	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67	124
48	0.5	13	13	0	0	4/4	2	1	1/8	1/8	1		2	38	135
48	2.0	13	13	0	0	4/4	1	1	1/2	1/2	1		3	81	133
97/2	0.5	13	13	1/8	1/8	4/4	2	1	1/8	1/8	1		3	45	136
49	0.5	13	13	1/4	1/4	4/4	2	1	1/8	1/8	1		2	50	137
99/2	0.5	13	13	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	53	138
50	0.5	13	13	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	139
50	2.0	13	13	1/2	1/2	4/4	1	1	1/2	1/2	1	1	4	76	134
101/2	0.5	13	13	5/8	5/8	4/4	2	1	1/8	1/8	1		0	60	140
51	0.5	13	13	3/4	3/4	4/4	2	1	1/8	1/8	1		4	64	141
103/2	0.5	13	13	7/8	7/8	4/4	2	1	1/8	1/8	1		0	60	142
52	0.5	14	14	0	0	4/4	2	1	1/8	1/8	1		3	57	149
52	1.0	14	14	0	0	4/4	1	1	1/4	1/4	1	-1	4	76	143
105/2	0.5	14	14	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	150
53	0.5	14	14	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	151
53	0.5	14	14	1/4	1/4	4/4	1	1	1/8	1/8	1		0	72	144
107/2	0.5	14	14	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	152
107/2	0.5	14	14	3/8	3/8	4/4	1	1	1/8	1/8	1		4	76	145
54	0.5	14	14	1/2	1/2	4/4	2	1	1/8	1/8	1		1	43	153
54	1.0	14	14	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	146
109/2	0.5	14	14	5/8	5/8	4/4	2	1	1/8	1/8	1		2	50	154
55	0.5	14	14	3/4	3/4	4/4	2	1	1/8	1/8	1		1	55	155
55	0.5	14	14	3/4	3/4	4/4	1	1	1/8	1/8	1		-2	70	147
111/2	0.5	14	14	7/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	156
111/2	0.5	14	14	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67	148
56	0.5	15	15	0	0	4/4	2	1	1/8	1/8	1		0	36	159
56	2.0	15	15	0	0	4/4	1	1	1/2	1/2	1		1	79	157
113/2	0.5	15	15	1/8	1/8	4/4	2	1	1/8	1/8	1		1	43	160
57	0.5	15	15	1/4	1/4	4/4	2	1	1/8	1/8	1		4	52	161
115/2	0.5	15	15	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	162
58	0.5	15	15	1/2	1/2	4/4	2	1	1/8	1/8	1		-2	58	163
58	2.0	15	15	1/2	1/2	4/4	1	1	1/2	1/2	1	1	2	74	158
117/2	0.5	15	15	5/8	5/8	4/4	2	1	1/8	1/8	1		2	62	164
59	0.5	15	15	3/4	3/4	4/4	2	1	1/8	1/8	1		4	64	165
119/2	0.5	15	15	7/8	7/8	4/4	2	1	1/8	1/8	1		2	62	166
60	0.5	16	16	0	0	4/4	2	1	1/8	1/8	1		-2	58	173
60	1.0	16	16	0	0	4/4	1	1	1/4	1/4	1	-1	2	74	167
121/2	0.5	16	16	1/8	1/8	4/4	2	1	1/8	1/8	1		2	62	174
61	0.5	16	16	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	58	175
61	0.5	16	16	1/4	1/4	4/4	1	1	1/8	1/8	1		-2	70	168
123/2	0.5	16	16	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	176
123/2	0.5	16	16	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	169
62	0.5	16	16	1/2	1/2	4/4	2	1	1/8	1/8	1		-1	41	177
62	1.0	16	16	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	170
125/2	0.5	16	16	5/8	5/8	4/4	2	1	1/8	1/8	1		0	48	178
63	0.5	16	16	3/4	3/4	4/4	2	1	1/8	1/8	1		-1	53	179
63	0.5	16	16	3/4	3/4	4/4	1	1	1/8	1/8	1		3	69	171
127/2	0.5	16	16	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	180
127/2	0.5	16	16	7/8	7/8	4/4	1	1	1/8	1/8	1		1	67	172
64	0.5	17	17	0	0	4/4	2	2	1/8	1/8	1		3	45	189
64	1.0	17	17	0	0	4/4	1	1	1/4	1/4	1		3	69	181
129/2	0.5	17	17	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	190
65	0.5	17	17	1/4	1/4	4/4	2	2	1/8	1/8	1		3	57	191
65	1.0	17	17	1/4	1/4	4/4	2	1	1/4	1/4	1		0	60	187
65	0.5	17	17	1/4	1/4	4/4	1	1	1/8	1/8	1		4	64	182
131/2	0.5	17	17	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	192
131/2	0.5	17	17	3/8	3/8	4/4	1	1	1/8	1/8	1		3	69	183
66	0.5	17	17	1/2	1/2	4/4	2	2	1/8	1/8	1		2	50	193
66	1.0	17	17	1/2	1/2	4/4	1	1	1/4	1/4	1		-1	65	184
133/2	0.5	17	17	5/8	5/8	4/4	2	2	1/8	1/8	1		3	57	194
67	0.5	17	17	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	195
67	1.0	17	17	3/4	3/4	4/4	2	1	1/4	1/4	1		3	57	188
67	0.5	17	17	3/4	3/4	4/4	1	1	1/8	1/8	1		2	62	185
135/2	0.5	17	17	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	196
135/2	0.5	17	17	7/8	7/8	4/4	1	1	1/8	1/8	1		-1	65	186
68	0.5	18	18	0	0	4/4	2	1	1/8	1/8	1		1	43	199
68	2.0	18	18	0	0	4/4	1	1	1/2	1/2	1		2	62	197
137/2	0.5	18	18	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	53	200
69	0.5	18	18	1/4	1/4	4/4	2	1	1/8	1/8	1		1	55	201
139/2	0.5	18	18	3/8	3/8	4/4	2	1	1/8	1/8	1		1	55	202
139/2	0.5	18	18	3/8	3/8	4/4	2	1	1/8	1/8	1		-2	58	202
70	0.5	18	18	1/2	1/2	4/4	2	1	1/8	1/8	1		0	36	203
70	2.0	18	18	1/2	1/2	4/4	1	1	1/2	1/2	1		0	60	198
141/2	0.5	18	18	5/8	5/8	4/4	2	1	1/8	1/8	1		1	43	204
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8	1/8	1		4	52	205
143/2	0.5	18	18	7/8	7/8	4/4	2	1	1/8	1/8	1		1	55	206
143/2	0.5	18	18	7/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	206
72	0.5	19	19	0	0	4/4	2	1	1/8	1/8	1		-1	29	210
72	2.0	19	19	0	0	4/4	1	2	1/2	1/2	1		0	72	208
72	4.0	19	19	0	0	4/4	1	1	1	1	1	1	-3	75	207
72	2.0	19	19	0	0	4/4	1	2	1/2	1/2	1		0	84	208
145/2	0.5	19	19	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	41	211
73	0.5	19	19	1/4	1/4	4/4	2	1	1/8	1/8	1		0	48	212
147/2	0.5	19	19	3/8	3/8	4/4	2	1	1/8	1/8	1		-3	51	213
74	0.5	19	19	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	214
74	2.0	19	19	1/2	1/2	4/4	1	2	1/2	1/2	1	1	1	67	209
74	2.0	19	19	1/2	1/2	4/4	1	2	1/2	1/2	1	1	1	79	209
149/2	0.5	19	19	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	215
75	0.5	19	19	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	216
151/2	0.5	19	19	7/8	7/8	4/4	2	1	1/8	1/8	1		-3	63	217
76	0.5	20	20	0	0	4/4	2	1	1/8	1/8	1		1	67	226
76	1.0	20	20	0	0	4/4	1	2	1/4	1/4	1	-1	1	67	220
76	2.0	20	20	0	0	4/4	1	1	1/2	1/2	1	-1	-3	75	218
76	1.0	20	20	0	0	4/4	1	2	1/4	1/4	1	-1	1	79	220
153/2	0.5	20	20	1/8	1/8	4/4	2	1	1/8	1/8	1		-3	63	227
77	0.5	20	20	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	228
77	0.5	20	20	1/4	1/4	4/4	1	2	1/8	1/8	1		3	69	221
77	0.5	20	20	1/4	1/4	4/4	1	2	1/8	1/8	1		3	81	221
155/2	0.5	20	20	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	229
155/2	0.5	20	20	3/8	3/8	4/4	1	2	1/8	1/8	1		-2	70	222
155/2	0.5	20	20	3/8	3/8	4/4	1	2	1/8	1/8	1		-2	82	222
78	0.5	20	20	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	230
78	1.0	20	20	1/2	1/2	4/4	1	2	1/4	1/4	1		0	72	223
78	2.0	20	20	1/2	1/2	4/4	1	1	1/2	1/2	1		-3	75	219
78	1.0	20	20	1/2	1/2	4/4	1	2	1/4	1/4	1		0	84	223
157/2	0.5	20	20	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	51	231
79	0.5	20	20	3/4	3/4	4/4	2	1	1/8	1/8	1		0	48	232
79	0.5	20	20	3/4	3/4	4/4	1	2	1/8	1/8	1		3	69	224
79	0.5	20	20	3/4	3/4	4/4	1	2	1/8	1/8	1		3	81	224
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	41	233
159/2	0.5	20	20	7/8	7/8	4/4	1	2	1/8	1/8	1		1	67	225
159/2	0.5	20	20	7/8	7/8	4/4	1	2	1/8	1/8	1		1	79	225
80	0.5	21	21	0	0	4/4	2	1	1/8	1/8	1		-1	29	239
80	0.6666666666666666	21	21	0	0	4/4	1	2	1/6	1/4	2/3		3	69	236
80	2.0	21	21	0	0	4/4	1	1	1/2	1/2	1		-3	75	234
80	0.6666666666666666	21	21	0	0	4/4	1	2	1/6	1/4	2/3		3	81	236
161/2	0.5	21	21	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	41	240
242/3	0.6666666666666666	21	21	1/6	1/6	4/4	1	2	1/6	1/4	2/3		-1	65	237
242/3	0.6666666666666666	21	21	1/6	1/6	4/4	1	2	1/6	1/4	2/3		-1	77	237
81	0.5	21	21	1/4	1/4	4/4	2	1	1/8	1/8	1		0	48	241
244/3	0.6666666666666666	21	21	1/3	1/3	4/4	1	2	1/6	1/4	2/3		3	69	238
244/3	0.6666666666666666	21	21	1/3	1/3	4/4	1	2	1/6	1/4	2/3		3	81	238
163/2	0.5	21	21	3/8	3/8	4/4	2	1	1/8	1/8	1		-3	51	242
82	0.5	21	21	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	243
82	2.0	21	21	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	67	235
82	2.0	21	21	1/2	1/2	4/4	1	1	1/2	1/2	1	1	-3	75	235
82	2.0	21	21	1/2	1/2	4/4	1	1	1/2	1/2	1	1	1	79	235
165/2	0.5	21	21	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	244
83	0.5	21	21	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	245
167/2	0.5	21	21	7/8	7/8	4/4	2	1	1/8	1/8	1		-3	63	246
84	0.5	22	22	0	0	4/4	2	1	1/8	1/8	1		1	67	250
84	2.0	22	22	0	0	4/4	1	1	1/2	1/2	1	-1	1	67	247
84	2.0	22	22	0	0	4/4	1	1	1/2	1/2	1	-1	-3	75	247
84	2.0	22	22	0	0	4/4	1	1	1/2	1/2	1	-1	1	79	247
169/2	0.5	22	22	1/8	1/8	4/4	2	1	1/8	1/8	1		-3	63	251
85	0.5	22	22	1/4	1/4	4/4	2	1	1/8	1/8	1		0	60	252
171/2	0.5	22	22	3/8	3/8	4/4	2	1	1/8	1/8	1		3	57	253
86	0.5	22	22	1/2	1/2	4/4	2	1	1/8	1/8	1		1	55	254
86	1.0	22	22	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	63	248
86	1.0	22	22	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	248
86	1.0	22	22	1/2	1/2	4/4	1	1	1/4	1/4	1		-3	75	248
173/2	0.5	22	22	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	51	255
87	0.5	22	22	3/4	3/4	4/4	2	1	1/8	1/8	1		0	48	256
87	1.0	22	22	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	249
87	1.0	22	22	3/4	3/4	4/4	1	1	1/4	1/4	1		1	79	249
175/2	0.5	22	22	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	41	257
88	0.5	23	23	0	0	4/4	2	1	1/8	1/8	1		-2	34	262
88	1.0	23	23	0	0	4/4	1	2	1/4	1/4	1		3	69	260
88	2.0	23	23	0	0	4/4	1	1	1/2	1/2	1		2	74	258
88	1.0	23	23	0	0	4/4	1	2	1/4	1/4	1		3	81	260
177/2	0.5	23	23	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	41	263
89	0.5	23	23	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	46	264
89	1.0	23	23	1/4	1/4	4/4	1	2	1/4	1/4	1		-2	70	261
89	1.0	23	23	1/4	1/4	4/4	1	2	1/4	1/4	1		-2	82	261
179/2	0.5	23	23	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	265
90	0.5	23	23	1/2	1/2	4/4	2	1	1/8	1/8	1		-1	53	266
90	2.0	23	23	1/2	1/2	4/4	1	1	1/2	1/2	1	1	-1	65	259
90	2.0	23	23	1/2	1/2	4/4	1	1	1/2	1/2	1	1	2	74	259
90	2.0	23	23	1/2	1/2	4/4	1	1	1/2	1/2	1	1	-1	77	259
181/2	0.5	23	23	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	267
91	0.5	23	23	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	268
183/2	0.5	23	23	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	65	269
92	0.5	24	24	0	0	4/4	2	1	1/8	1/8	1		2	62	274
92	2.0	24	24	0	0	4/4	1	1	1/2	1/2	1	-1	-1	65	270
92	2.0	24	24	0	0	4/4	1	1	1/2	1/2	1	-1	2	74	270
92	2.0	24	24	0	0	4/4	1	1	1/2	1/2	1	-1	-1	77	270
185/2	0.5	24	24	1/8	1/8	4/4	2	1	1/8	1/8	1		-2	58	275
93	0.5	24	24	1/4	1/4	4/4	2	1	1/8	1/8	1		-1	53	276
187/2	0.5	24	24	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	277
94	0.5	24	24	1/2	1/2	4/4	2	1	1/8	1/8	1		-2	46	278
94	1.0	24	24	1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	272
94	2.0	24	24	1/2	1/2	4/4	1	1	1/2	1/2	1		2	74	271
94	1.0	24	24	1/2	1/2	4/4	1	2	1/4	1/4	1		3	81	272
189/2	0.5	24	24	5/8	5/8	4/4	2	1	1/8	1/8	1		-1	41	279
95	0.5	24	24	3/4	3/4	4/4	2	1	1/8	1/8	1		-2	34	280
95	1.0	24	24	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	70	273
95	1.0	24	24	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	82	273
191/2	0.5	24	24	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	41	281
96	0.5	25	25	0	0	4/4	2	1	1/8	1/8	1		-2	34	286
96	1.0	25	25	0	0	4/4	1	2	1/4	1/4	1		0	72	283
96	4.0	25	25	0	0	4/4	1	1	1	1	1		-1	77	282
96	1.0	25	25	0	0	4/4	1	2	1/4	1/4	1		0	84	283
193/2	0.5	25	25	1/8	1/8	4/4	2	1	1/8	1/8	1		-1	41	287
97	0.5	25	25	1/4	1/4	4/4	2	1	1/8	1/8	1		-2	46	288
97	1.0	25	25	1/4	1/4	4/4	1	2	1/4	1/4	1		2	74	284
97	1.0	25	25	1/4	1/4	4/4	1	2	1/4	1/4	1		2	86	284
195/2	0.5	25	25	3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	289
98	0.5	25	25	1/2	1/2	4/4	2	1	1/8	1/8	1		-1	53	290
98	2.0	25	25	1/2	1/2	4/4	1	2	1/2	1/2	1	1	3	69	285
98	2.0	25	25	1/2	1/2	4/4	1	2	1/2	1/2	1	1	2	74	285
98	2.0	25	25	1/2	1/2	4/4	1	2	1/2	1/2	1	1	3	81	285
