quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
35/6	0.08333333333333333	2	2	11/24	11/24	4/4	1	1	1/48	1/32	2/3		-2	82	14
71/12	0.08333333333333333	2	2	23/48	23/48	4/4	1	1	1/48	1/32	2/3		-5	85	15
6	0.5	2	2	1/2	1/2	4/4	2	1	1/8	1/8	1		-5	37	18
6	0.5	2	2	1/2	1/2	4/4	2	1	1/8	1/8	1		-5	49	18
6	0.5	2	2	1/2	1/2	4/4	1	1	1/8	1/8	1		-1	89	16
13/2	0.5	2	2	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	39	19
13/2	0.5	2	2	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	51	19
7	0.3333333333333333	2	2	3/4	3/4	4/4	2	1	1/12	1/8	2/3		-1	41	20
7	0.3333333333333333	2	2	3/4	3/4	4/4	2	1	1/12	1/8	2/3		-1	53	20
22/3	0.3333333333333333	2	2	5/6	5/6	4/4	2	1	1/12	1/8	2/3		-6	42	21
22/3	0.3333333333333333	2	2	5/6	5/6	4/4	2	1	1/12	1/8	2/3		-6	54	21
23/3	0.3333333333333333	2	2	11/12	11/12	4/4	2	1	1/12	1/8	2/3		-3	39	22
23/3	0.3333333333333333	2	2	11/12	11/12	4/4	2	1	1/12	1/8	2/3		-3	51	22
8	2.0	3	3	0	0	4/4	2	1	1/2	1/2	1		-5	37	36
8	2.0	3	3	0	0	4/4	2	1	1/2	1/2	1		-5	49	36
9	0.08333333333333333	3	3	1/4	1/4	4/4	1	1	1/48	1/32	2/3		-8	52	23
109/12	0.08333333333333333	3	3	13/48	13/48	4/4	1	1	1/48	1/32	2/3		-9	57	24
55/6	0.08333333333333333	3	3	7/24	7/24	4/4	1	1	1/48	1/32	2/3		-8	64	25
37/4	0.08333333333333333	3	3	5/16	5/16	4/4	1	1	1/48	1/32	2/3		-9	69	26
28/3	0.08333333333333333	3	3	1/3	1/3	4/4	1	1	1/48	1/32	2/3		-5	73	27
113/12	0.08333333333333333	3	3	17/48	17/48	4/4	1	1	1/48	1/32	2/3		-8	76	28
19/2	0.08333333333333333	3	3	3/8	3/8	4/4	1	1	1/48	1/32	2/3		-9	81	29
115/12	0.08333333333333333	3	3	19/48	19/48	4/4	1	1	1/48	1/32	2/3		-5	85	30
29/3	0.08333333333333333	3	3	5/12	5/12	4/4	1	1	1/48	1/32	2/3		-8	88	31
39/4	0.08333333333333333	3	3	7/16	7/16	4/4	1	1	1/48	1/32	2/3		-9	81	32
59/6	0.08333333333333333	3	3	11/24	11/24	4/4	1	1	1/48	1/32	2/3		-5	85	33
119/12	0.08333333333333333	3	3	23/48	23/48	4/4	1	1	1/48	1/32	2/3		-8	88	34
10	0.5	3	3	1/2	1/2	4/4	2	1	1/8	1/8	1		-5	37	37
10	0.5	3	3	1/2	1/2	4/4	2	1	1/8	1/8	1		-5	49	37
10	0.5	3	3	1/2	1/2	4/4	1	1	1/8	1/8	1		-9	93	35
21/2	0.5	3	3	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	39	38
21/2	0.5	3	3	5/8	5/8	4/4	2	1	1/8	1/8	1		-3	51	38
11	0.3333333333333333	3	3	3/4	3/4	4/4	2	1	1/12	1/8	2/3		-8	40	39
11	0.3333333333333333	3	3	3/4	3/4	4/4	2	1	1/12	1/8	2/3		-8	52	39
34/3	0.3333333333333333	3	3	5/6	5/6	4/4	2	1	1/12	1/8	2/3		-6	42	40
34/3	0.3333333333333333	3	3	5/6	5/6	4/4	2	1	1/12	1/8	2/3		-6	54	40
35/3	0.3333333333333333	3	3	11/12	11/12	4/4	2	1	1/12	1/8	2/3		-3	39	41
35/3	0.3333333333333333	3	3	11/12	11/12	4/4	2	1	1/12	1/8	2/3		-3	51	41
12	2.0	4	4	0	0	4/4	2	1	1/2	1/2	1		-5	37	64
12	2.0	4	4	0	0	4/4	2	1	1/2	1/2	1		-5	49	64
13	0.058823529411764705	4	4	1/4	1/4	4/4	1	1	1/68	1/32	8/17		-8	52	42
222/17	0.058823529411764705	4	4	9/34	9/34	4/4	1	1	1/68	1/32	8/17		1	55	43
223/17	0.058823529411764705	4	4	19/68	19/68	4/4	1	1	1/68	1/32	8/17		-2	58	44
224/17	0.058823529411764705	4	4	5/17	5/17	4/4	1	1	1/68	1/32	8/17		-5	61	45
225/17	0.058823529411764705	4	4	21/68	21/68	4/4	1	1	1/68	1/32	8/17		-8	64	46
226/17	0.058823529411764705	4	4	11/34	11/34	4/4	1	1	1/68	1/32	8/17		1	67	47
227/17	0.058823529411764705	4	4	23/68	23/68	4/4	1	1	1/68	1/32	8/17		-2	70	48
228/17	0.058823529411764705	4	4	6/17	6/17	4/4	1	1	1/68	1/32	8/17		-5	73	49
229/17	0.058823529411764705	4	4	25/68	25/68	4/4	1	1	1/68	1/32	8/17		-8	76	50
230/17	0.058823529411764705	4	4	13/34	13/34	4/4	1	1	1/68	1/32	8/17		1	79	51
231/17	0.058823529411764705	4	4	27/68	27/68	4/4	1	1	1/68	1/32	8/17		-2	82	52
232/17	0.058823529411764705	4	4	7/17	7/17	4/4	1	1	1/68	1/32	8/17		-5	85	53
233/17	0.058823529411764705	4	4	29/68	29/68	4/4	1	1	1/68	1/32	8/17		-8	88	54
234/17	0.058823529411764705	4	4	15/34	15/34	4/4	1	1	1/68	1/32	8/17		1	79	55
235/17	0.058823529411764705	4	4	31/68	31/68	4/4	1	1	1/68	1/32	8/17		-2	82	56
236/17	0.058823529411764705	4	4	8/17	8/17	4/4	1	1	1/68	1/32	8/17		-5	85	57
237/17	0.058823529411764705	4	4	33/68	33/68	4/4	1	1	1/68	1/32	8/17		-8	88	58
14	0.5	4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		-5	37	65
14	0.5	4	4	1/2	1/2	4/4	2	1	1/8	1/8	1		-5	49	65
14	0.5	4	4	1/2	1/2	4/4	1	1	1/8	1/8	1		1	91	59
29/2	0.5	4	4	5/8	5/8	4/4	1	1	1/8	1/8	1		-3	63	60
15	0.3333333333333333	4	4	3/4	3/4	4/4	1	1	1/12	1/8	2/3		-8	64	61
46/3	0.3333333333333333	4	4	5/6	5/6	4/4	1	1	1/12	1/8	2/3		-6	66	62
47/3	0.3333333333333333	4	4	11/12	11/12	4/4	1	1	1/12	1/8	2/3		-3	63	63
16	1.0	5	5	0	0	4/4	1	1	1/4	1/4	1		-5	61	66
17	2.0	5	5	1/4	1/4	4/4	1	1	1/2	1/2	1		0	60	67
19	1.0	5	5	3/4	3/4	4/4	1	1	1/4	1/4	1		-7	59	68
20	2.0	6	6	0	0	4/4	2	1	1/2	1/2	1		-2	58	83
20	1.0	6	6	0	0	4/4	1	1	1/4	1/4	1		-6	78	69
81/4	0.5	6	6	1/16	1/16	4/4	1	2	1/8	1/8	1		-6	66	75
81/4	0.5	6	6	1/16	1/16	4/4	1	2	1/8	1/8	1		-2	70	75
41/2	0.5	6	6	1/8	1/8	4/4	2	2	1/8	1/8	1		-3	39	85
83/4	0.5	6	6	3/16	3/16	4/4	1	2	1/8	1/8	1		-6	66	76
83/4	0.5	6	6	3/16	3/16	4/4	1	2	1/8	1/8	1		-2	70	76
21	0.75	6	6	1/4	1/4	4/4	1	1	3/16	1/8	3/2		-1	77	70
85/4	0.5	6	6	5/16	5/16	4/4	1	2	1/8	1/8	1		-6	66	77
85/4	0.5	6	6	5/16	5/16	4/4	1	2	1/8	1/8	1		-2	70	77
87/4	0.25	6	6	7/16	7/16	4/4	1	2	1/16	1/16	1		-6	66	78
87/4	0.25	6	6	7/16	7/16	4/4	1	2	1/16	1/16	1		-2	70	78
87/4	0.25	6	6	7/16	7/16	4/4	1	1	1/16	1/16	1		-3	75	71
22	2.0	6	6	1/2	1/2	4/4	2	1	1/2	1/2	1		-3	63	84
22	1.0	6	6	1/2	1/2	4/4	1	1	1/4	1/4	1		-5	73	72
89/4	0.5	6	6	9/16	9/16	4/4	1	2	1/8	1/8	1		-6	66	79
89/4	0.5	6	6	9/16	9/16	4/4	1	2	1/8	1/8	1		-2	70	79
45/2	0.5	6	6	5/8	5/8	4/4	2	2	1/8	1/8	1		-3	39	86
91/4	0.5	6	6	11/16	11/16	4/4	1	2	1/8	1/8	1		-6	66	80
91/4	0.5	6	6	11/16	11/16	4/4	1	2	1/8	1/8	1		-2	70	80
23	0.75	6	6	3/4	3/4	4/4	1	1	3/16	1/8	3/2		0	72	73
93/4	0.5	6	6	13/16	13/16	4/4	1	2	1/8	1/8	1		-6	66	81
93/4	0.5	6	6	13/16	13/16	4/4	1	2	1/8	1/8	1		-2	70	81
95/4	0.25	6	6	15/16	15/16	4/4	1	2	1/16	1/16	1		-6	66	82
95/4	0.25	6	6	15/16	15/16	4/4	1	2	1/16	1/16	1		-2	70	82
95/4	0.25	6	6	15/16	15/16	4/4	1	1	1/16	1/16	1		-5	73	74
24	1.0	7	7	0	0	4/4	2	1	1/4	1/4	1		-5	61	99
24	1.0	7	7	0	0	4/4	1	1	1/4	1/4	1		-1	77	87
97/4	0.5	7	7	1/16	1/16	4/4	1	2	1/8	1/8	1		-6	66	91
97/4	0.5	7	7	1/16	1/16	4/4	1	2	1/8	1/8	1		-2	70	91
49/2	0.5	7	7	1/8	1/8	4/4	2	2	1/8	1/8	1		-3	39	103
99/4	0.5	7	7	3/16	3/16	4/4	1	2	1/8	1/8	1		-6	66	92
99/4	0.5	7	7	3/16	3/16	4/4	1	2	1/8	1/8	1		-2	70	92
25	0.75	7	7	1/4	1/4	4/4	2	1	3/16	1/8	3/2		0	60	100
25	0.75	7	7	1/4	1/4	4/4	1	1	3/16	1/8	3/2		-3	75	88
101/4	0.5	7	7	5/16	5/16	4/4	1	2	1/8	1/8	1		-6	66	93
101/4	0.5	7	7	5/16	5/16	4/4	1	2	1/8	1/8	1		-2	70	93
103/4	0.25	7	7	7/16	7/16	4/4	2	1	1/16	1/16	1		-2	58	101
103/4	0.25	7	7	7/16	7/16	4/4	1	2	1/16	1/16	1		-3	63	94
103/4	0.25	7	7	7/16	7/16	4/4	1	2	1/16	1/16	1		-6	66	94
103/4	0.25	7	7	7/16	7/16	4/4	1	1	1/16	1/16	1		-5	73	89
26	2.0	7	7	1/2	1/2	4/4	2	1	1/2	1/2	1		3	57	102
26	2.0	7	7	1/2	1/2	4/4	1	1	1/2	1/2	1		0	72	90
105/4	0.5	7	7	9/16	9/16	4/4	1	2	1/8	1/8	1		-3	63	95
105/4	0.5	7	7	9/16	9/16	4/4	1	2	1/8	1/8	1		-6	66	95
107/4	0.5	7	7	11/16	11/16	4/4	1	2	1/8	1/8	1		-3	63	96
107/4	0.5	7	7	11/16	11/16	4/4	1	2	1/8	1/8	1		-6	66	96
27	1.0	7	7	3/4	3/4	4/4	2	2	1/4	1/4	1		-1	41	104
109/4	0.5	7	7	13/16	13/16	4/4	1	2	1/8	1/8	1		-3	63	97
109/4	0.5	7	7	13/16	13/16	4/4	1	2	1/8	1/8	1		-6	66	97
111/4	0.25	7	7	15/16	15/16	4/4	1	2	1/16	1/16	1		-3	63	98
111/4	0.25	7	7	15/16	15/16	4/4	1	2	1/16	1/16	1		-6	66	98
28	1.0	8	8	0	0	4/4	2	1	1/4	1/4	1		-4	56	121
113/4	0.75	8	8	1/16	1/16	4/4	1	2	3/16	1/8	3/2		-5	61	116
113/4	0.75	8	8	1/16	1/16	4/4	1	2	3/16	1/8	3/2		-1	65	116
113/4	0.25	8	8	1/16	1/16	4/4	1	1	1/16	1/16	1		0	72	105
57/2	0.5	8	8	1/8	1/8	4/4	2	2	1/8	1/8	1		-2	46	125
57/2	0.25	8	8	1/8	1/8	4/4	1	1	1/16	1/16	1		-5	73	106
115/4	0.25	8	8	3/16	3/16	4/4	1	1	1/16	1/16	1		-2	70	107
29	1.0	8	8	1/4	1/4	4/4	2	1	1/4	1/4	1		1	55	122
117/4	0.75	8	8	5/16	5/16	4/4	1	2	3/16	1/8	3/2		-5	61	117
117/4	0.75	8	8	5/16	5/16	4/4	1	2	3/16	1/8	3/2		-1	65	117
117/4	0.25	8	8	5/16	5/16	4/4	1	1	1/16	1/16	1		-2	70	108
59/2	0.5	8	8	3/8	3/8	4/4	2	2	1/8	1/8	1		-3	39	126
59/2	0.25	8	8	3/8	3/8	4/4	1	1	1/16	1/16	1		0	72	109
119/4	0.25	8	8	7/16	7/16	4/4	1	1	1/16	1/16	1		1	67	110
30	1.0	8	8	1/2	1/2	4/4	2	1	1/4	1/4	1		-6	54	123
30	1.0	8	8	1/2	1/2	4/4	1	1	1/4	1/4	1	1	-4	68	111
121/4	0.5	8	8	9/16	9/16	4/4	1	2	1/8	1/8	1		0	60	118
121/4	0.5	8	8	9/16	9/16	4/4	1	2	1/8	1/8	1		-3	63	118
61/2	1.5	8	8	5/8	5/8	4/4	2	2	3/8	1/4	3/2	1	-4	44	127
123/4	0.25	8	8	11/16	11/16	4/4	1	2	1/16	1/16	1		0	60	119
123/4	0.25	8	8	11/16	11/16	4/4	1	2	1/16	1/16	1		-3	63	119
31	1.0	8	8	3/4	3/4	4/4	2	1	1/4	1/4	1		-1	53	124
31	0.25	8	8	3/4	3/4	4/4	1	1	1/16	1/16	1	-1	-4	68	112
125/4	0.75	8	8	13/16	13/16	4/4	1	2	3/16	1/8	3/2		-7	59	120
125/4	0.75	8	8	13/16	13/16	4/4	1	2	3/16	1/8	3/2		2	62	120
125/4	0.25	8	8	13/16	13/16	4/4	1	1	1/16	1/16	1		-4	68	113
63/2	0.25	8	8	7/8	7/8	4/4	1	1	1/16	1/16	1		-2	70	114
127/4	0.25	8	8	15/16	15/16	4/4	1	1	1/16	1/16	1		-1	65	115
32	3.0	9	9	0	0	4/4	2	2	3/4	1/2	3/2	-1	-4	44	146
32	0.75	9	9	0	0	4/4	2	1	3/16	1/8	3/2		-3	51	140
32	0.75	9	9	0	0	4/4	1	2	3/16	1/8	3/2		-2	58	137
32	0.75	9	9	0	0	4/4	1	2	3/16	1/8	3/2		-3	63	137
32	0.25	9	9	0	0	4/4	1	1	1/16	1/16	1		-6	66	128
129/4	0.25	9	9	1/16	1/16	4/4	1	1	1/16	1/16	1		-1	65	129
65/2	0.25	9	9	1/8	1/8	4/4	1	1	1/16	1/16	1		-6	66	130
131/4	0.25	9	9	3/16	3/16	4/4	2	1	1/16	1/16	1		-1	53	141
131/4	0.25	9	9	3/16	3/16	4/4	1	2	1/16	1/16	1		-7	59	138
131/4	0.25	9	9	3/16	3/16	4/4	1	1	1/16	1/16	1		2	62	131
33	1.0	9	9	1/4	1/4	4/4	2	1	1/4	1/4	1		-6	54	142
33	1.0	9	9	1/4	1/4	4/4	1	2	1/4	1/4	1		-2	58	139
33	0.25	9	9	1/4	1/4	4/4	1	1	1/16	1/16	1		-3	63	132
133/4	0.25	9	9	5/16	5/16	4/4	1	1	1/16	1/16	1		2	62	133
67/2	0.25	9	9	3/8	3/8	4/4	1	1	1/16	1/16	1		-3	63	134
135/4	0.25	9	9	7/16	7/16	4/4	1	1	1/16	1/16	1		-2	70	135
34	0.5	9	9	1/2	1/2	4/4	2	3	1/8	1/8	1		-4	32	147
34	2.0	9	9	1/2	1/2	4/4	1	1	1/2	1/2	1		-6	54	136
34	2.0	9	9	1/2	1/2	4/4	1	1	1/2	1/2	1		0	60	136
69/2	0.5	9	9	5/8	5/8	4/4	2	1	1/8	1/8	1		-2	58	143
35	0.5	9	9	3/4	3/4	4/4	2	1	1/8	1/8	1		-4	56	144
71/2	0.5	9	9	7/8	7/8	4/4	2	1	1/8	1/8	1		-4	44	145
36	0.16666666666666666	10	10	0	0	4/4	2	1	1/24	1/16	2/3		-5	37	161
217/6	0.16666666666666666	10	10	1/24	1/24	4/4	2	1	1/24	1/16	2/3		-4	44	162
145/4	0.25	10	10	1/16	1/16	4/4	1	1	1/16	1/16	1		-1	53	148
145/4	0.25	10	10	1/16	1/16	4/4	1	1	1/16	1/16	1		-5	61	148
109/3	0.16666666666666666	10	10	1/12	1/12	4/4	2	1	1/24	1/16	2/3		-5	49	163
73/2	0.16666666666666666	10	10	1/8	1/8	4/4	2	1	1/24	1/16	2/3		-1	53	164
73/2	0.25	10	10	1/8	1/8	4/4	1	1	1/16	1/16	1		-7	59	149
73/2	0.25	10	10	1/8	1/8	4/4	1	1	1/16	1/16	1		-3	63	149
110/3	0.16666666666666666	10	10	1/6	1/6	4/4	2	1	1/24	1/16	2/3		-4	56	165
147/4	0.25	10	10	3/16	3/16	4/4	1	1	1/16	1/16	1		-5	61	150
147/4	0.25	10	10	3/16	3/16	4/4	1	1	1/16	1/16	1		-1	65	150
221/6	0.16666666666666666	10	10	5/24	5/24	4/4	2	1	1/24	1/16	2/3		-2	58	166
37	0.375	10	10	1/4	1/4	4/4	2	1	3/32	1/16	3/2		-7	59	167
37	0.375	10	10	1/4	1/4	4/4	1	1	3/32	1/16	3/2		-3	63	151
37	0.375	10	10	1/4	1/4	4/4	1	1	3/32	1/16	3/2		-4	68	151
299/8	0.125	10	10	11/32	11/32	4/4	2	1	1/32	1/32	1		-5	61	168
299/8	0.125	10	10	11/32	11/32	4/4	1	1	1/32	1/32	1		-1	65	152
299/8	0.125	10	10	11/32	11/32	4/4	1	1	1/32	1/32	1		-2	70	152
75/2	0.5	10	10	3/8	3/8	4/4	2	1	1/8	1/8	1		-7	59	169
75/2	0.5	10	10	3/8	3/8	4/4	1	1	1/8	1/8	1		-3	63	153
75/2	0.5	10	10	3/8	3/8	4/4	1	1	1/8	1/8	1		-4	68	153
38	0.16666666666666666	10	10	1/2	1/2	4/4	2	1	1/24	1/16	2/3		-5	37	170
229/6	0.16666666666666666	10	10	13/24	13/24	4/4	2	1	1/24	1/16	2/3		-4	44	171
153/4	0.25	10	10	9/16	9/16	4/4	1	1	1/16	1/16	1		-1	53	154
153/4	0.25	10	10	9/16	9/16	4/4	1	1	1/16	1/16	1		-5	61	154
115/3	0.16666666666666666	10	10	7/12	7/12	4/4	2	1	1/24	1/16	2/3		-5	49	172
77/2	0.16666666666666666	10	10	5/8	5/8	4/4	2	1	1/24	1/16	2/3		-1	53	173
77/2	0.25	10	10	5/8	5/8	4/4	1	1	1/16	1/16	1		-7	59	155
77/2	0.25	10	10	5/8	5/8	4/4	1	1	1/16	1/16	1		-3	63	155
116/3	0.16666666666666666	10	10	2/3	2/3	4/4	2	1	1/24	1/16	2/3		-4	56	174
155/4	0.25	10	10	11/16	11/16	4/4	1	1	1/16	1/16	1		-5	61	156
155/4	0.25	10	10	11/16	11/16	4/4	1	1	1/16	1/16	1		-1	65	156
233/6	0.16666666666666666	10	10	17/24	17/24	4/4	2	1	1/24	1/16	2/3		-2	58	175
39	0.25	10	10	3/4	3/4	4/4	2	1	1/16	1/16	1		-7	59	176
39	0.16666666666666666	10	10	3/4	3/4	4/4	1	1	1/24	1/16	2/3		-3	63	157
39	0.16666666666666666	10	10	3/4	3/4	4/4	1	1	1/24	1/16	2/3		-4	68	157
235/6	0.16666666666666666	10	10	19/24	19/24	4/4	1	1	1/24	1/16	2/3		-3	75	158
157/4	0.25	10	10	13/16	13/16	4/4	2	1	1/16	1/16	1		-5	61	177
118/3	0.16666666666666666	10	10	5/6	5/6	4/4	1	1	1/24	1/16	2/3		-1	65	159
118/3	0.16666666666666666	10	10	5/6	5/6	4/4	1	1	1/24	1/16	2/3		-7	71	159
79/2	0.5	10	10	7/8	7/8	4/4	2	1	1/8	1/8	1		-7	59	178
79/2	0.5	10	10	7/8	7/8	4/4	1	1	1/8	1/8	1		-3	63	160
79/2	0.5	10	10	7/8	7/8	4/4	1	1	1/8	1/8	1		-4	68	160
40	0.16666666666666666	11	11	0	0	4/4	2	1	1/24	1/16	2/3		1	43	192
241/6	0.16666666666666666	11	11	1/24	1/24	4/4	2	1	1/24	1/16	2/3		2	50	193
161/4	0.25	11	11	1/16	1/16	4/4	1	1	1/16	1/16	1		5	59	179
161/4	0.25	11	11	1/16	1/16	4/4	1	1	1/16	1/16	1		1	67	179
121/3	0.16666666666666666	11	11	1/12	1/12	4/4	2	1	1/24	1/16	2/3		1	55	194
81/2	0.16666666666666666	11	11	1/8	1/8	4/4	2	1	1/24	1/16	2/3		5	59	195
81/2	0.25	11	11	1/8	1/8	4/4	1	1	1/16	1/16	1		-1	65	180
81/2	0.25	11	11	1/8	1/8	4/4	1	1	1/16	1/16	1		3	69	180
122/3	0.16666666666666666	11	11	1/6	1/6	4/4	2	1	1/24	1/16	2/3		2	62	196
163/4	0.25	11	11	3/16	3/16	4/4	1	1	1/16	1/16	1		1	67	181
163/4	0.25	11	11	3/16	3/16	4/4	1	1	1/16	1/16	1		5	71	181
245/6	0.16666666666666666	11	11	5/24	5/24	4/4	2	1	1/24	1/16	2/3		4	64	197
41	0.375	11	11	1/4	1/4	4/4	2	1	3/32	1/16	3/2		-1	65	198
41	0.375	11	11	1/4	1/4	4/4	1	1	3/32	1/16	3/2		3	69	182
41	0.375	11	11	1/4	1/4	4/4	1	1	3/32	1/16	3/2		2	74	182
331/8	0.125	11	11	11/32	11/32	4/4	2	1	1/32	1/32	1		1	67	199
331/8	0.125	11	11	11/32	11/32	4/4	1	1	1/32	1/32	1		5	71	183
331/8	0.125	11	11	11/32	11/32	4/4	1	1	1/32	1/32	1		4	76	183
83/2	0.5	11	11	3/8	3/8	4/4	2	1	1/8	1/8	1		-1	65	200
83/2	0.5	11	11	3/8	3/8	4/4	1	1	1/8	1/8	1		3	69	184
83/2	0.5	11	11	3/8	3/8	4/4	1	1	1/8	1/8	1		2	74	184
42	0.16666666666666666	11	11	1/2	1/2	4/4	2	1	1/24	1/16	2/3		1	43	201
253/6	0.16666666666666666	11	11	13/24	13/24	4/4	2	1	1/24	1/16	2/3		2	50	202
169/4	0.25	11	11	9/16	9/16	4/4	1	1	1/16	1/16	1		5	59	185
169/4	0.25	11	11	9/16	9/16	4/4	1	1	1/16	1/16	1		1	67	185
127/3	0.16666666666666666	11	11	7/12	7/12	4/4	2	1	1/24	1/16	2/3		1	55	203
85/2	0.16666666666666666	11	11	5/8	5/8	4/4	2	1	1/24	1/16	2/3		5	59	204
85/2	0.25	11	11	5/8	5/8	4/4	1	1	1/16	1/16	1		-1	65	186
85/2	0.25	11	11	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	186
128/3	0.16666666666666666	11	11	2/3	2/3	4/4	2	1	1/24	1/16	2/3		2	62	205
171/4	0.25	11	11	11/16	11/16	4/4	1	1	1/16	1/16	1		1	67	187
171/4	0.25	11	11	11/16	11/16	4/4	1	1	1/16	1/16	1		5	71	187
257/6	0.16666666666666666	11	11	17/24	17/24	4/4	2	1	1/24	1/16	2/3		4	64	206
43	0.25	11	11	3/4	3/4	4/4	2	1	1/16	1/16	1		-1	65	207
43	0.16666666666666666	11	11	3/4	3/4	4/4	1	1	1/24	1/16	2/3		3	69	188
43	0.16666666666666666	11	11	3/4	3/4	4/4	1	1	1/24	1/16	2/3		2	74	188
259/6	0.16666666666666666	11	11	19/24	19/24	4/4	1	1	1/24	1/16	2/3		3	81	189
173/4	0.25	11	11	13/16	13/16	4/4	2	1	1/16	1/16	1		1	67	208
130/3	0.16666666666666666	11	11	5/6	5/6	4/4	1	1	1/24	1/16	2/3		5	71	190
130/3	0.16666666666666666	11	11	5/6	5/6	4/4	1	1	1/24	1/16	2/3		-1	77	190
87/2	0.5	11	11	7/8	7/8	4/4	2	1	1/8	1/8	1		-1	65	209
87/2	0.5	11	11	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	191
87/2	0.5	11	11	7/8	7/8	4/4	1	1	1/8	1/8	1		2	74	191
44	0.16666666666666666	12	12	0	0	4/4	2	1	1/24	1/16	2/3		-3	39	222
265/6	0.16666666666666666	12	12	1/24	1/24	4/4	2	1	1/24	1/16	2/3		-2	46	223
177/4	0.25	12	12	1/16	1/16	4/4	1	1	1/16	1/16	1		1	67	210
177/4	0.25	12	12	1/16	1/16	4/4	1	1	1/16	1/16	1		-3	75	210
133/3	0.16666666666666666	12	12	1/12	1/12	4/4	2	1	1/24	1/16	2/3		-3	51	224
89/2	0.16666666666666666	12	12	1/8	1/8	4/4	2	1	1/24	1/16	2/3		1	55	225
89/2	0.25	12	12	1/8	1/8	4/4	1	1	1/16	1/16	1		-5	73	211
89/2	0.25	12	12	1/8	1/8	4/4	1	1	1/16	1/16	1		-1	77	211
134/3	0.16666666666666666	12	12	1/6	1/6	4/4	2	1	1/24	1/16	2/3		-2	58	226
179/4	0.25	12	12	3/16	3/16	4/4	1	1	1/16	1/16	1	1	-3	75	212
179/4	0.25	12	12	3/16	3/16	4/4	1	1	1/16	1/16	1	1	1	79	212
269/6	0.16666666666666666	12	12	5/24	5/24	4/4	2	1	1/24	1/16	2/3		-3	63	227
45	1.0	12	12	1/4	1/4	4/4	2	1	1/4	1/4	1		1	67	228
45	0.25	12	12	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	-3	75	213
45	0.25	12	12	1/4	1/4	4/4	1	1	1/16	1/16	1	-1	1	79	213
181/4	0.5	12	12	5/16	5/16	4/4	1	1	1/8	1/8	1		-5	73	214
181/4	0.5	12	12	5/16	5/16	4/4	1	1	1/8	1/8	1		-1	77	214
183/4	0.25	12	12	7/16	7/16	4/4	1	1	1/16	1/16	1		1	67	215
183/4	0.25	12	12	7/16	7/16	4/4	1	1	1/16	1/16	1		-3	75	215
46	0.16666666666666666	12	12	1/2	1/2	4/4	2	1	1/24	1/16	2/3		-3	39	229
277/6	0.16666666666666666	12	12	13/24	13/24	4/4	2	1	1/24	1/16	2/3		-2	46	230
185/4	0.25	12	12	9/16	9/16	4/4	1	1	1/16	1/16	1		-6	66	216
185/4	0.25	12	12	9/16	9/16	4/4	1	1	1/16	1/16	1		-3	75	216
