quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
95/2	0.5	16	16	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-2	46	158
48	0.5	16	16	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-2	46	159
48	1.0	16	16	3/8	3/8	6/8	1	3	1/4		1/4	1		0	72	154
48	1.0	16	16	3/8	3/8	6/8	1	3	1/4		1/4	1		0	84	154
97/2	0.5	16	16	1/2	1/2	6/8	3	1	1/8		1/8	1		-3	51	160
49	0.5	16	16	5/8	5/8	6/8	3	1	1/8		1/8	1		-2	58	161
99/2	0.5	17	17	0	0	6/8	3	1	1/8		1/8	1		-1	53	166
99/2	3.0	17	17	0	0	6/8	2	1	3/4		1/2	3/2		-1	53	165
99/2	0.5	17	17	0	0	6/8	3	1	1/8		1/8	1		-4	56	166
99/2	3.0	17	17	0	0	6/8	2	1	3/4		1/2	3/2		-4	56	165
99/2	0.5	17	17	0	0	6/8	3	1	1/8		1/8	1		0	60	166
99/2	3.0	17	17	0	0	6/8	2	1	3/4		1/2	3/2		0	60	165
99/2	3.0	17	17	0	0	6/8	1	2	3/4		1/2	3/2		2	62	163
99/2	3.0	17	17	0	0	6/8	1	1	3/4		1/2	3/2		-1	65	162
50	0.5	17	17	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	46	167
101/2	0.5	17	17	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-1	41	168
51	0.5	17	17	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-1	41	169
51	1.0	17	17	3/8	3/8	6/8	1	3	1/4		1/4	1		0	72	164
51	1.0	17	17	3/8	3/8	6/8	1	3	1/4		1/4	1		0	84	164
103/2	0.5	17	17	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	34	170
52	0.5	17	17	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	41	171
105/2	0.5	18	18	0	0	6/8	3	1	1/8		1/8	1		-2	46	176
105/2	3.0	18	18	0	0	6/8	2	1	3/4		1/2	3/2		-1	53	175
105/2	3.0	18	18	0	0	6/8	2	1	3/4		1/2	3/2		-6	54	175
105/2	3.0	18	18	0	0	6/8	2	1	3/4		1/2	3/2		-2	58	175
105/2	3.0	18	18	0	0	6/8	1	2	3/4		1/2	3/2		-5	61	173
105/2	3.0	18	18	0	0	6/8	1	1	3/4		1/2	3/2		-1	65	172
53	0.5	18	18	1/8	1/8	6/8	3	1	1/8		1/8	1		-3	39	177
107/2	0.5	18	18	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-2	46	178
54	0.5	18	18	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-2	46	179
54	1.0	18	18	3/8	3/8	6/8	1	3	1/4		1/4	1		0	72	174
54	1.0	18	18	3/8	3/8	6/8	1	3	1/4		1/4	1		0	84	174
109/2	0.5	18	18	1/2	1/2	6/8	3	1	1/8		1/8	1		-3	51	180
55	0.5	18	18	5/8	5/8	6/8	3	1	1/8		1/8	1		-2	58	181
111/2	0.5	19	19	0	0	6/8	3	1	1/8		1/8	1		-1	53	186
111/2	3.0	19	19	0	0	6/8	2	1	3/4		1/2	3/2		-1	53	185
111/2	0.5	19	19	0	0	6/8	3	1	1/8		1/8	1		-4	56	186
111/2	3.0	19	19	0	0	6/8	2	1	3/4		1/2	3/2		-4	56	185
111/2	0.5	19	19	0	0	6/8	3	1	1/8		1/8	1		0	60	186
111/2	3.0	19	19	0	0	6/8	2	1	3/4		1/2	3/2		0	60	185
111/2	3.0	19	19	0	0	6/8	1	2	3/4		1/2	3/2		2	62	183
111/2	3.0	19	19	0	0	6/8	1	1	3/4		1/2	3/2		-1	65	182
56	0.5	19	19	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	46	187
113/2	0.5	19	19	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-1	41	188
57	0.5	19	19	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-1	41	189
57	1.0	19	19	3/8	3/8	6/8	1	3	1/4		1/4	1		0	72	184
57	1.0	19	19	3/8	3/8	6/8	1	3	1/4		1/4	1		0	84	184
115/2	0.5	19	19	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	34	190
58	0.5	19	19	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	41	191
117/2	0.5	20	20	0	0	6/8	3	1	1/8		1/8	1		-1	53	199
117/2	3.0	20	20	0	0	6/8	2	1	3/4		1/2	3/2		-1	53	198
117/2	0.5	20	20	0	0	6/8	3	1	1/8		1/8	1		-4	56	199
117/2	3.0	20	20	0	0	6/8	2	1	3/4		1/2	3/2		-4	56	198
117/2	0.5	20	20	0	0	6/8	3	1	1/8		1/8	1		0	60	199
117/2	3.0	20	20	0	0	6/8	2	1	3/4		1/2	3/2		0	60	198
117/2	0.5	20	20	0	0	6/8	1	1	1/8		1/8	1		2	62	192
59	0.5	20	20	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	46	200
59	1.0	20	20	1/8	1/8	6/8	1	1	1/4		1/4	1	1	4	64	193
119/2	0.5	20	20	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-1	41	201
60	0.5	20	20	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-1	41	202
60	1.0	20	20	3/8	3/8	6/8	1	1	1/4		1/4	1	0	4	64	194
60	1.0	20	20	3/8	3/8	6/8	1	3	1/4		1/4	1		0	72	197
60	1.0	20	20	3/8	3/8	6/8	1	3	1/4		1/4	1		0	84	197
121/2	0.5	20	20	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	34	203
61	0.5	20	20	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	41	204
61	0.375	20	20	5/8	5/8	6/8	1	1	3/32		1/16	3/2	-1	4	64	195
491/8	0.125	20	20	23/32	23/32	6/8	1	1	1/32		1/32	1		-1	65	196
123/2	0.5	21	21	0	0	6/8	3	1	1/8		1/8	1		-1	53	212
123/2	3.0	21	21	0	0	6/8	2	1	3/4		1/2	3/2		-4	56	211
123/2	3.0	21	21	0	0	6/8	2	1	3/4		1/2	3/2		0	60	211
123/2	0.5	21	21	0	0	6/8	1	1	1/8		1/8	1		2	62	205
123/2	0.5	21	21	0	0	6/8	1	1	1/8		1/8	1		-1	65	205
62	0.5	21	21	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	46	213
62	1.0	21	21	1/8	1/8	6/8	1	1	1/4		1/4	1	1	4	64	206
62	1.0	21	21	1/8	1/8	6/8	1	1	1/4		1/4	1	1	1	67	206
125/2	0.5	21	21	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-1	41	214
63	0.5	21	21	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-1	41	215
63	1.0	21	21	3/8	3/8	6/8	1	1	1/4		1/4	1	0	4	64	207
63	1.0	21	21	3/8	3/8	6/8	1	1	1/4		1/4	1	0	1	67	207
63	1.0	21	21	3/8	3/8	6/8	1	3	1/4		1/4	1		0	72	210
63	1.0	21	21	3/8	3/8	6/8	1	3	1/4		1/4	1		0	84	210
127/2	0.5	21	21	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	34	216
64	0.5	21	21	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	41	217
64	0.375	21	21	5/8	5/8	6/8	1	1	3/32		1/16	3/2	-1	4	64	208
64	0.375	21	21	5/8	5/8	6/8	1	1	3/32		1/16	3/2	-1	1	67	208
515/8	0.125	21	21	23/32	23/32	6/8	1	1	1/32		1/32	1		-1	65	209
515/8	0.125	21	21	23/32	23/32	6/8	1	1	1/32		1/32	1		-4	68	209
129/2	0.5	22	22	0	0	6/8	3	1	1/8		1/8	1		-1	53	226
129/2	1.5	22	22	0	0	6/8	2	1	3/8		1/4	3/2		0	60	224
129/2	1.5	22	22	0	0	6/8	2	1	3/8		1/4	3/2		2	62	224
129/2	0.5	22	22	0	0	6/8	1	1	1/8		1/8	1		-1	65	218
129/2	0.5	22	22	0	0	6/8	1	1	1/8		1/8	1		-4	68	218
65	0.5	22	22	1/8	1/8	6/8	3	1	1/8		1/8	1		-2	46	227
65	0.75	22	22	1/8	1/8	6/8	1	1	3/16		1/8	3/2		1	67	219
65	0.75	22	22	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-2	70	219
131/2	0.5	22	22	1/4	1/4	6/8	3	1	1/8		1/8	1	1	-1	41	228
263/4	0.25	22	22	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-4	68	220
263/4	0.25	22	22	5/16	5/16	6/8	1	1	1/16		1/16	1	1	0	72	220
66	0.5	22	22	3/8	3/8	6/8	3	1	1/8		1/8	1	-1	-1	41	229
66	1.5	22	22	3/8	3/8	6/8	2	1	3/8		1/4	3/2		0	60	225
66	1.5	22	22	3/8	3/8	6/8	2	1	3/8		1/4	3/2		2	62	225
66	0.25	22	22	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-4	68	221
66	0.25	22	22	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	0	72	221
265/4	0.25	22	22	7/16	7/16	6/8	1	1	1/16		1/16	1		-2	70	222
265/4	0.25	22	22	7/16	7/16	6/8	1	1	1/16		1/16	1		2	74	222
133/2	0.5	22	22	1/2	1/2	6/8	3	1	1/8		1/8	1		-2	34	230
133/2	1.0	22	22	1/2	1/2	6/8	1	1	1/4		1/4	1	1	0	72	223
133/2	1.0	22	22	1/2	1/2	6/8	1	1	1/4		1/4	1	1	4	76	223
67	0.5	22	22	5/8	5/8	6/8	3	1	1/8		1/8	1		-1	41	231
135/2	3.0	23	23	0	0	6/8	3	1	3/4		1/2	3/2	1	-2	34	244
135/2	0.25	23	23	0	0	6/8	3	2	1/16		1/16	1		-4	56	245
135/2	1.0	23	23	0	0	6/8	2	1	1/4		1/4	1		0	60	240
135/2	1.0	23	23	0	0	6/8	2	1	1/4		1/4	1		2	62	240
135/2	0.25	23	23	0	0	6/8	1	1	1/16		1/16	1	-1	0	72	232
135/2	0.25	23	23	0	0	6/8	1	1	1/16		1/16	1	-1	4	76	232
271/4	0.25	23	23	1/16	1/16	6/8	3	2	1/16		1/16	1		-2	58	246
271/4	0.5	23	23	1/16	1/16	6/8	1	1	1/8		1/8	1		-2	70	233
271/4	0.5	23	23	1/16	1/16	6/8	1	1	1/8		1/8	1		2	74	233
68	0.25	23	23	1/8	1/8	6/8	3	2	1/16		1/16	1		-4	68	247
273/4	0.25	23	23	3/16	3/16	6/8	3	2	1/16		1/16	1		-2	58	248
273/4	0.5	23	23	3/16	3/16	6/8	1	1	1/8		1/8	1		0	72	234
273/4	0.5	23	23	3/16	3/16	6/8	1	1	1/8		1/8	1		4	76	234
137/2	0.25	23	23	1/4	1/4	6/8	3	2	1/16		1/16	1		-4	56	249
137/2	0.5	23	23	1/4	1/4	6/8	2	1	1/8		1/8	1	1	0	60	241
137/2	0.5	23	23	1/4	1/4	6/8	2	1	1/8		1/8	1	1	2	62	241
275/4	0.25	23	23	5/16	5/16	6/8	3	2	1/16		1/16	1		-2	46	250
275/4	0.25	23	23	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-2	70	235
275/4	0.25	23	23	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	74	235
69	0.25	23	23	3/8	3/8	6/8	3	2	1/16		1/16	1		-4	56	251
69	0.5	23	23	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	0	60	242
69	0.5	23	23	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	2	62	242
69	0.25	23	23	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-2	70	236
69	0.25	23	23	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	74	236
277/4	0.25	23	23	7/16	7/16	6/8	3	2	1/16		1/16	1		-2	58	252
277/4	0.5	23	23	7/16	7/16	6/8	1	1	1/8		1/8	1		0	72	237
277/4	0.5	23	23	7/16	7/16	6/8	1	1	1/8		1/8	1		4	76	237
139/2	1.0	23	23	1/2	1/2	6/8	2	1	1/4		1/4	1		0	60	243
139/2	1.0	23	23	1/2	1/2	6/8	2	1	1/4		1/4	1		2	62	243
139/2	0.25	23	23	1/2	1/2	6/8	3	2	1/16		1/16	1		-4	68	253
279/4	0.25	23	23	9/16	9/16	6/8	3	2	1/16		1/16	1		-2	58	254
279/4	0.5	23	23	9/16	9/16	6/8	1	1	1/8		1/8	1		-2	70	238
279/4	0.5	23	23	9/16	9/16	6/8	1	1	1/8		1/8	1		2	74	238
70	0.25	23	23	5/8	5/8	6/8	3	2	1/16		1/16	1		-4	56	255
281/4	0.25	23	23	11/16	11/16	6/8	3	2	1/16		1/16	1		-2	46	256
281/4	0.25	23	23	11/16	11/16	6/8	1	1	1/16		1/16	1	1	0	72	239
281/4	0.25	23	23	11/16	11/16	6/8	1	1	1/16		1/16	1	1	4	76	239
141/2	3.0	24	24	0	0	6/8	3	1	3/4		1/2	3/2	0	-2	34	270
141/2	0.25	24	24	0	0	6/8	3	2	1/16		1/16	1		-4	56	271
141/2	1.0	24	24	0	0	6/8	2	1	1/4		1/4	1		0	60	268
141/2	1.0	24	24	0	0	6/8	2	1	1/4		1/4	1		2	62	268
141/2	0.25	24	24	0	0	6/8	1	1	1/16		1/16	1	-1	0	72	257
141/2	0.25	24	24	0	0	6/8	1	1	1/16		1/16	1	-1	4	76	257
283/4	0.25	24	24	1/16	1/16	6/8	3	2	1/16		1/16	1		-2	58	272
283/4	0.5	24	24	1/16	1/16	6/8	1	1	1/8		1/8	1		-2	70	258
283/4	0.5	24	24	1/16	1/16	6/8	1	1	1/8		1/8	1		2	74	258
71	0.25	24	24	1/8	1/8	6/8	3	2	1/16		1/16	1		-4	68	273
285/4	0.25	24	24	3/16	3/16	6/8	3	2	1/16		1/16	1		-2	58	274
285/4	0.5	24	24	3/16	3/16	6/8	1	1	1/8		1/8	1		0	72	259
285/4	0.5	24	24	3/16	3/16	6/8	1	1	1/8		1/8	1		4	76	259
143/2	0.25	24	24	1/4	1/4	6/8	3	2	1/16		1/16	1		-4	56	275
143/2	0.5	24	24	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60	269
143/2	0.5	24	24	1/4	1/4	6/8	2	1	1/8		1/8	1		2	62	269
287/4	0.25	24	24	5/16	5/16	6/8	3	2	1/16		1/16	1		-2	46	276
287/4	0.25	24	24	5/16	5/16	6/8	1	1	1/16		1/16	1		-2	70	260
287/4	0.25	24	24	5/16	5/16	6/8	1	1	1/16		1/16	1		2	74	260
72	0.25	24	24	3/8	3/8	6/8	3	2	1/16		1/16	1		-4	56	277
72	0.25	24	24	3/8	3/8	6/8	1	1	1/16		1/16	1		4	64	261
72	0.25	24	24	3/8	3/8	6/8	1	1	1/16		1/16	1		-4	68	261
72	0.25	24	24	3/8	3/8	6/8	1	1	1/16		1/16	1		0	72	261
72	0.25	24	24	3/8	3/8	6/8	1	1	1/16		1/16	1		4	76	261
289/4	0.25	24	24	7/16	7/16	6/8	3	2	1/16		1/16	1		-2	58	278
289/4	0.25	24	24	7/16	7/16	6/8	1	1	1/16		1/16	1		-1	65	262
289/4	0.25	24	24	7/16	7/16	6/8	1	1	1/16		1/16	1		-2	70	262
289/4	0.25	24	24	7/16	7/16	6/8	1	1	1/16		1/16	1		2	74	262
289/4	0.25	24	24	7/16	7/16	6/8	1	1	1/16		1/16	1		-1	77	262
145/2	0.25	24	24	1/2	1/2	6/8	1	1	1/16		1/16	1		1	67	263
145/2	0.25	24	24	1/2	1/2	6/8	3	2	1/16		1/16	1		-4	68	279
145/2	0.25	24	24	1/2	1/2	6/8	1	1	1/16		1/16	1		0	72	263
145/2	0.25	24	24	1/2	1/2	6/8	1	1	1/16		1/16	1		4	76	263
145/2	0.25	24	24	1/2	1/2	6/8	1	1	1/16		1/16	1		1	79	263
291/4	0.25	24	24	9/16	9/16	6/8	3	2	1/16		1/16	1		-2	58	280
291/4	0.25	24	24	9/16	9/16	6/8	1	1	1/16		1/16	1		-4	68	264
291/4	0.25	24	24	9/16	9/16	6/8	1	1	1/16		1/16	1		2	74	264
291/4	0.25	24	24	9/16	9/16	6/8	1	1	1/16		1/16	1		-1	77	264
291/4	0.25	24	24	9/16	9/16	6/8	1	1	1/16		1/16	1		-4	80	264
73	0.25	24	24	5/8	5/8	6/8	3	2	1/16		1/16	1		-4	56	281
73	0.16666666666666666	24	24	5/8	5/8	6/8	1	1	1/24		1/16	2/3		-2	70	265
73	0.16666666666666666	24	24	5/8	5/8	6/8	1	1	1/24		1/16	2/3		4	76	265
73	0.16666666666666666	24	24	5/8	5/8	6/8	1	1	1/24		1/16	2/3		1	79	265
73	0.16666666666666666	24	24	5/8	5/8	6/8	1	1	1/24		1/16	2/3		-2	82	265
439/6	0.16666666666666666	24	24	2/3	2/3	6/8	1	1	1/24		1/16	2/3		0	72	266
439/6	0.16666666666666666	24	24	2/3	2/3	6/8	1	1	1/24		1/16	2/3		-1	77	266
439/6	0.16666666666666666	24	24	2/3	2/3	6/8	1	1	1/24		1/16	2/3		-4	80	266
439/6	0.16666666666666666	24	24	2/3	2/3	6/8	1	1	1/24		1/16	2/3		0	84	266
293/4	0.25	24	24	11/16	11/16	6/8	3	2	1/16		1/16	1		-2	46	282
220/3	0.16666666666666666	24	24	17/24	17/24	6/8	1	1	1/24		1/16	2/3		2	74	267
220/3	0.16666666666666666	24	24	17/24	17/24	6/8	1	1	1/24		1/16	2/3		1	79	267
220/3	0.16666666666666666	24	24	17/24	17/24	6/8	1	1	1/24		1/16	2/3		-2	82	267
220/3	0.16666666666666666	24	24	17/24	17/24	6/8	1	1	1/24		1/16	2/3		2	86	267
147/2	3.0	25	25	0	0	6/8	3	1	3/4		1/2	3/2	0	-2	34	294
147/2	0.5	25	25	0	0	6/8	2	1	1/8		1/8	1		2	74	291
147/2	0.25	25	25	0	0	6/8	1	1	1/16		1/16	1		4	76	283
147/2	0.25	25	25	0	0	6/8	1	1	1/16		1/16	1		-4	80	283
147/2	0.25	25	25	0	0	6/8	1	1	1/16		1/16	1		0	84	283
147/2	0.25	25	25	0	0	6/8	1	1	1/16		1/16	1		4	88	283
295/4	0.5	25	25	1/16	1/16	6/8	1	1	1/8		1/8	1		2	74	284
295/4	0.5	25	25	1/16	1/16	6/8	1	1	1/8		1/8	1		1	79	284
295/4	0.5	25	25	1/16	1/16	6/8	1	1	1/8		1/8	1		-2	82	284
295/4	0.5	25	25	1/16	1/16	6/8	1	1	1/8		1/8	1		2	86	284
74	1.0	25	25	1/8	1/8	6/8	2	1	1/4		1/4	1	1	-4	68	292
297/4	0.5	25	25	3/16	3/16	6/8	1	1	1/8		1/8	1		4	76	285
297/4	0.5	25	25	3/16	3/16	6/8	1	1	1/8		1/8	1		-4	80	285
297/4	0.5	25	25	3/16	3/16	6/8	1	1	1/8		1/8	1		0	84	285
297/4	0.5	25	25	3/16	3/16	6/8	1	1	1/8		1/8	1		4	88	285
149/2	0.5	25	25	1/4	1/4	6/8	3	2	1/8		1/8	1		2	62	295
299/4	0.25	25	25	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	74	286
299/4	0.25	25	25	5/16	5/16	6/8	1	1	1/16		1/16	1	1	1	79	286
299/4	0.25	25	25	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-2	82	286
299/4	0.25	25	25	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	86	286
75	0.5	25	25	3/8	3/8	6/8	3	2	1/8		1/8	1		-4	56	296
75	1.5	25	25	3/8	3/8	6/8	2	1	3/8		1/4	3/2	-1	-4	68	293
75	0.25	25	25	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	74	287
75	0.25	25	25	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	1	79	287
75	0.25	25	25	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-2	82	287
75	0.25	25	25	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	86	287
301/4	0.5	25	25	7/16	7/16	6/8	1	1	1/8		1/8	1		4	76	288
301/4	0.5	25	25	7/16	7/16	6/8	1	1	1/8		1/8	1		-4	80	288
301/4	0.5	25	25	7/16	7/16	6/8	1	1	1/8		1/8	1		0	84	288
301/4	0.5	25	25	7/16	7/16	6/8	1	1	1/8		1/8	1		4	88	288
151/2	0.5	25	25	1/2	1/2	6/8	3	2	1/8		1/8	1		-2	46	297
303/4	0.5	25	25	9/16	9/16	6/8	1	1	1/8		1/8	1		2	74	289
303/4	0.5	25	25	9/16	9/16	6/8	1	1	1/8		1/8	1		1	79	289
303/4	0.5	25	25	9/16	9/16	6/8	1	1	1/8		1/8	1		-2	82	289
303/4	0.5	25	25	9/16	9/16	6/8	1	1	1/8		1/8	1		2	86	289
76	0.5	25	25	5/8	5/8	6/8	3	2	1/8		1/8	1		-2	34	298
305/4	0.25	25	25	11/16	11/16	6/8	1	1	1/16		1/16	1	1	4	76	290
305/4	0.25	25	25	11/16	11/16	6/8	1	1	1/16		1/16	1	1	-4	80	290
305/4	0.25	25	25	11/16	11/16	6/8	1	1	1/16		1/16	1	1	0	84	290
305/4	0.25	25	25	11/16	11/16	6/8	1	1	1/16		1/16	1	1	4	88	290
153/2	3.0	26	26	0	0	6/8	3	1	3/4		1/2	3/2	0	-2	34	310
153/2	0.5	26	26	0	0	6/8	2	1	1/8		1/8	1		2	74	307
153/2	0.25	26	26	0	0	6/8	1	1	1/16		1/16	1	-1	4	76	299
153/2	0.25	26	26	0	0	6/8	1	1	1/16		1/16	1	-1	-4	80	299
153/2	0.25	26	26	0	0	6/8	1	1	1/16		1/16	1	-1	0	84	299
153/2	0.25	26	26	0	0	6/8	1	1	1/16		1/16	1	-1	4	88	299
307/4	0.5	26	26	1/16	1/16	6/8	1	1	1/8		1/8	1		2	74	300
307/4	0.5	26	26	1/16	1/16	6/8	1	1	1/8		1/8	1		1	79	300
307/4	0.5	26	26	1/16	1/16	6/8	1	1	1/8		1/8	1		-2	82	300
307/4	0.5	26	26	1/16	1/16	6/8	1	1	1/8		1/8	1		2	86	300
77	1.0	26	26	1/8	1/8	6/8	2	1	1/4		1/4	1	1	-4	68	308
309/4	0.5	26	26	3/16	3/16	6/8	1	1	1/8		1/8	1		4	76	301
309/4	0.5	26	26	3/16	3/16	6/8	1	1	1/8		1/8	1		-4	80	301
309/4	0.5	26	26	3/16	3/16	6/8	1	1	1/8		1/8	1		0	84	301
309/4	0.5	26	26	3/16	3/16	6/8	1	1	1/8		1/8	1		4	88	301
155/2	0.5	26	26	1/4	1/4	6/8	3	2	1/8		1/8	1		2	62	311
311/4	0.25	26	26	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	74	302
311/4	0.25	26	26	5/16	5/16	6/8	1	1	1/16		1/16	1	1	1	79	302
311/4	0.25	26	26	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-2	82	302
311/4	0.25	26	26	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	86	302
78	0.5	26	26	3/8	3/8	6/8	3	2	1/8		1/8	1		-4	56	312
78	1.5	26	26	3/8	3/8	6/8	2	1	3/8		1/4	3/2	-1	-4	68	309
78	0.25	26	26	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	74	303
78	0.25	26	26	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	1	79	303
78	0.25	26	26	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-2	82	303
78	0.25	26	26	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	86	303
313/4	0.5	26	26	7/16	7/16	6/8	1	1	1/8		1/8	1		4	76	304
313/4	0.5	26	26	7/16	7/16	6/8	1	1	1/8		1/8	1		-4	80	304
313/4	0.5	26	26	7/16	7/16	6/8	1	1	1/8		1/8	1		0	84	304
313/4	0.5	26	26	7/16	7/16	6/8	1	1	1/8		1/8	1		4	88	304
157/2	0.5	26	26	1/2	1/2	6/8	3	2	1/8		1/8	1		-2	46	313
315/4	0.5	26	26	9/16	9/16	6/8	1	1	1/8		1/8	1		2	74	305
315/4	0.5	26	26	9/16	9/16	6/8	1	1	1/8		1/8	1		1	79	305
315/4	0.5	26	26	9/16	9/16	6/8	1	1	1/8		1/8	1		-2	82	305
315/4	0.5	26	26	9/16	9/16	6/8	1	1	1/8		1/8	1		2	86	305
79	0.5	26	26	5/8	5/8	6/8	3	2	1/8		1/8	1		-2	34	314
317/4	0.25	26	26	11/16	11/16	6/8	1	1	1/16		1/16	1		4	76	306
317/4	0.25	26	26	11/16	11/16	6/8	1	1	1/16		1/16	1		-4	80	306
317/4	0.25	26	26	11/16	11/16	6/8	1	1	1/16		1/16	1		0	84	306
317/4	0.25	26	26	11/16	11/16	6/8	1	1	1/16		1/16	1		4	88	306
159/2	3.0	27	27	0	0	6/8	3	1	3/4		1/2	3/2	0	-2	34	328
159/2	0.5	27	27	0	0	6/8	2	2	1/8		1/8	1		-2	70	325
159/2	0.5	27	27	0	0	6/8	2	1	1/8		1/8	1	1	2	74	322
319/4	0.5	27	27	1/16	1/16	6/8	1	1	1/8		1/8	1		1	79	315
319/4	0.5	27	27	1/16	1/16	6/8	1	1	1/8		1/8	1		0	84	315
319/4	0.5	27	27	1/16	1/16	6/8	1	1	1/8		1/8	1		4	88	315
319/4	0.5	27	27	1/16	1/16	6/8	1	1	1/8		1/8	1		1	91	315
80	1.0	27	27	1/8	1/8	6/8	2	2	1/4		1/4	1	1	-4	68	326
80	1.0	27	27	1/8	1/8	6/8	2	1	1/4		1/4	1	-1	2	74	323
321/4	0.5	27	27	3/16	3/16	6/8	1	1	1/8		1/8	1		4	76	316
321/4	0.5	27	27	3/16	3/16	6/8	1	1	1/8		1/8	1		-4	80	316
321/4	0.5	27	27	3/16	3/16	6/8	1	1	1/8		1/8	1		0	84	316
321/4	0.5	27	27	3/16	3/16	6/8	1	1	1/8		1/8	1		4	88	316
161/2	0.5	27	27	1/4	1/4	6/8	3	2	1/8		1/8	1		2	62	329
323/4	0.25	27	27	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	74	317
323/4	0.25	27	27	5/16	5/16	6/8	1	1	1/16		1/16	1	1	1	79	317
323/4	0.25	27	27	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-2	82	317
323/4	0.25	27	27	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	86	317
81	0.5	27	27	3/8	3/8	6/8	3	2	1/8		1/8	1		-4	56	330
81	1.0	27	27	3/8	3/8	6/8	2	2	1/4		1/4	1	-1	-4	68	327
81	1.5	27	27	3/8	3/8	6/8	2	1	3/8		1/4	3/2		-4	68	324
81	0.25	27	27	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	74	318
81	0.25	27	27	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	1	79	318
81	0.25	27	27	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-2	82	318
81	0.25	27	27	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	2	86	318
325/4	0.5	27	27	7/16	7/16	6/8	1	1	1/8		1/8	1		1	79	319
325/4	0.5	27	27	7/16	7/16	6/8	1	1	1/8		1/8	1		0	84	319
325/4	0.5	27	27	7/16	7/16	6/8	1	1	1/8		1/8	1		4	88	319
325/4	0.5	27	27	7/16	7/16	6/8	1	1	1/8		1/8	1		1	91	319
163/2	0.5	27	27	1/2	1/2	6/8	3	2	1/8		1/8	1		-2	46	331
327/4	0.5	27	27	9/16	9/16	6/8	1	1	1/8		1/8	1		4	76	320
327/4	0.5	27	27	9/16	9/16	6/8	1	1	1/8		1/8	1		-4	80	320
327/4	0.5	27	27	9/16	9/16	6/8	1	1	1/8		1/8	1		0	84	320
327/4	0.5	27	27	9/16	9/16	6/8	1	1	1/8		1/8	1		4	88	320
82	0.5	27	27	5/8	5/8	6/8	3	2	1/8		1/8	1		-2	34	332
