quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
13	1.0	5	5	1/4	1/4	3/4	2	2	1/4	1/4	1		-1	53	29
13	2.0	5	5	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	27
13	2.0	5	5	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	27
13	1.5	5	5	1/4	1/4	3/4	1	1	3/8	1/4	3/2		4	76	25
14	1.0	5	5	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	30
29/2	0.5	5	5	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	26
15	1.0	6	6	0	0	3/4	2	2	1/4	1/4	1		2	38	33
15	3.0	6	6	0	0	3/4	1	1	3/4	1/2	3/2		3	69	31
16	1.0	6	6	1/4	1/4	3/4	2	2	1/4	1/4	1		6	54	34
16	2.0	6	6	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	32
16	2.0	6	6	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	32
17	1.0	6	6	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	35
18	1.0	7	7	0	0	3/4	2	2	1/4	1/4	1		2	38	42
37/2	0.5	7	7	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	36
19	1.0	7	7	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55	43
19	2.0	7	7	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	41
19	2.0	7	7	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	41
19	0.5	7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	37
39/2	0.5	7	7	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	38
20	1.0	7	7	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	44
20	0.5	7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	39
41/2	0.5	7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	40
21	1.0	8	8	0	0	3/4	2	2	1/4	1/4	1		2	38	52
21	0.5	8	8	0	0	3/4	1	1	1/8	1/8	1		1	79	45
43/2	0.5	8	8	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	46
22	1.0	8	8	1/4	1/4	3/4	2	2	1/4	1/4	1		3	57	53
22	2.0	8	8	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	51
22	2.0	8	8	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	51
22	0.5	8	8	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	47
45/2	0.5	8	8	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	48
23	1.0	8	8	1/2	1/2	3/4	2	2	1/4	1/4	1		4	52	54
23	0.5	8	8	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	49
47/2	0.5	8	8	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	50
24	1.0	9	9	0	0	3/4	2	2	1/4	1/4	1		2	38	59
49/2	0.5	9	9	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	55
25	1.0	9	9	1/4	1/4	3/4	2	2	1/4	1/4	1		-1	53	60
25	2.0	9	9	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	58
25	2.0	9	9	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	58
25	1.5	9	9	1/4	1/4	3/4	1	1	3/8	1/4	3/2		4	76	56
26	1.0	9	9	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	61
53/2	0.5	9	9	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	57
27	1.0	10	10	0	0	3/4	2	2	1/4	1/4	1		2	38	64
27	3.0	10	10	0	0	3/4	1	1	3/4	1/2	3/2		3	69	62
28	1.0	10	10	1/4	1/4	3/4	2	2	1/4	1/4	1		6	54	65
28	2.0	10	10	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	63
28	2.0	10	10	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	63
29	1.0	10	10	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	66
30	1.0	11	11	0	0	3/4	2	2	1/4	1/4	1		2	38	73
61/2	0.5	11	11	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	67
31	1.0	11	11	1/4	1/4	3/4	2	2	1/4	1/4	1		1	55	74
31	2.0	11	11	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	72
31	2.0	11	11	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	72
31	0.5	11	11	1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	68
63/2	0.5	11	11	3/8	3/8	3/4	1	1	1/8	1/8	1		0	72	69
32	1.0	11	11	1/2	1/2	3/4	2	2	1/4	1/4	1		3	45	75
32	0.5	11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		3	69	70
65/2	0.5	11	11	5/8	5/8	3/4	1	1	1/8	1/8	1		5	83	71
33	1.0	12	12	0	0	3/4	2	2	1/4	1/4	1		2	38	83
33	0.5	12	12	0	0	3/4	1	1	1/8	1/8	1		1	79	76
67/2	0.5	12	12	1/8	1/8	3/4	1	1	1/8	1/8	1		4	76	77
34	1.0	12	12	1/4	1/4	3/4	2	2	1/4	1/4	1		3	57	84
34	2.0	12	12	1/4	1/4	3/4	2	1	1/2	1/2	1		0	60	82
34	2.0	12	12	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	82
34	0.5	12	12	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	78
69/2	0.5	12	12	3/8	3/8	3/4	1	1	1/8	1/8	1		5	83	79
35	1.0	12	12	1/2	1/2	3/4	2	2	1/4	1/4	1		4	52	85
35	0.5	12	12	1/2	1/2	3/4	1	1	1/8	1/8	1		1	79	80
71/2	0.5	12	12	5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	81
36	3.0	13	13	0	0	3/4	2	2	3/4	1/2	3/2		-3	39	92
73/2	0.5	13	13	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	89	86
37	2.0	13	13	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55	91
37	2.0	13	13	1/4	1/4	3/4	2	1	1/2	1/2	1		-5	61	91
37	2.0	13	13	1/4	1/4	3/4	2	1	1/2	1/2	1		-1	65	91
37	0.5	13	13	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	85	87
75/2	0.5	13	13	3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	88
38	0.5	13	13	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	77	89
77/2	0.5	13	13	5/8	5/8	3/4	1	1	1/8	1/8	1		-5	73	90
39	0.5	14	14	0	0	3/4	1	1	1/8	1/8	1		1	67	93
79/2	0.5	14	14	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65	94
40	0.5	14	14	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	61	95
81/2	0.5	14	14	3/8	3/8	3/4	1	1	1/8	1/8	1		1	55	96
41	1.0	14	14	1/2	1/2	3/4	2	1	1/4	1/4	1		1	43	100
41	1.0	14	14	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	53	99
41	0.5	14	14	1/2	1/2	3/4	1	1	1/8	1/8	1		5	59	97
83/2	0.5	14	14	5/8	5/8	3/4	1	1	1/8	1/8	1		3	57	98
42	0.5	15	15	0	0	3/4	2	1	1/8	1/8	1		-3	39	101
85/2	0.5	15	15	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	46	102
43	0.5	15	15	1/4	1/4	3/4	2	1	1/8	1/8	1		1	55	103
87/2	0.5	15	15	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	58	104
44	0.5	15	15	1/2	1/2	3/4	2	1	1/8	1/8	1		-5	61	105
89/2	0.5	15	15	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	65	106
45	0.5	16	16	0	0	3/4	2	1	1/8	1/8	1		-3	51	108
45	0.5	16	16	0	0	3/4	1	1	1/8	1/8	1		3	69	107
91/2	0.5	16	16	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	109
46	0.5	16	16	1/4	1/4	3/4	2	1	1/8	1/8	1		1	67	110
93/2	0.5	16	16	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	70	111
47	0.5	16	16	1/2	1/2	3/4	2	1	1/8	1/8	1		-5	73	112
95/2	0.5	16	16	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	77	113
48	0.5	17	17	0	0	3/4	2	1	1/8	1/8	1		-3	39	114
97/2	0.5	17	17	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	46	115
49	0.5	17	17	1/4	1/4	3/4	2	1	1/8	1/8	1		1	55	116
99/2	0.5	17	17	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	58	117
50	0.5	17	17	1/2	1/2	3/4	2	1	1/8	1/8	1		-5	61	118
101/2	0.5	17	17	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	65	119
51	0.5	18	18	0	0	3/4	2	1	1/8	1/8	1		-3	51	121
51	0.5	18	18	0	0	3/4	1	1	1/8	1/8	1		3	69	120
103/2	0.5	18	18	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	122
52	0.5	18	18	1/4	1/4	3/4	2	1	1/8	1/8	1		1	67	123
105/2	0.5	18	18	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	70	124
53	0.5	18	18	1/2	1/2	3/4	2	1	1/8	1/8	1		-5	73	125
107/2	0.5	18	18	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	77	126
54	1.0	19	19	0	0	3/4	2	1	1/4	1/4	1		-5	61	131
54	0.5	19	19	0	0	3/4	1	1	1/8	1/8	1		3	81	127
109/2	0.5	19	19	1/8	1/8	3/4	1	1	1/8	1/8	1		0	84	128
55	1.0	19	19	1/4	1/4	3/4	2	1	1/4	1/4	1		1	67	132
55	1.0	19	19	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	70	132
55	1.0	19	19	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	75	132
55	1.5	19	19	1/4	1/4	3/4	1	1	3/8	1/4	3/2		3	81	129
56	1.0	19	19	1/2	1/2	3/4	2	1	1/4	1/4	1		-2	58	133
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	130
57	1.0	20	20	0	0	3/4	2	1	1/4	1/4	1		4	64	135
57	1.0	20	20	0	0	3/4	2	1	1/4	1/4	1		1	67	135
57	1.0	20	20	0	0	3/4	2	1	1/4	1/4	1		0	72	135
57	3.0	20	20	0	0	3/4	1	1	3/4	1/2	3/2	1	4	76	134
58	1.0	20	20	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	136
59	1.0	20	20	1/2	1/2	3/4	2	1	1/4	1/4	1		7	61	137
59	1.0	20	20	1/2	1/2	3/4	2	1	1/4	1/4	1		4	64	137
59	1.0	20	20	1/2	1/2	3/4	2	1	1/4	1/4	1		3	69	137
60	3.0	21	21	0	0	3/4	2	2	3/4	1/2	3/2		0	48	145
60	0.5	21	21	0	0	3/4	1	1	1/8	1/8	1	-1	4	76	138
121/2	0.5	21	21	1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	139
61	2.0	21	21	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	144
61	2.0	21	21	1/4	1/4	3/4	2	1	1/2	1/2	1		4	64	144
61	1.0	21	21	1/4	1/4	3/4	1	2	1/4	1/4	1		3	69	142
61	1.5	21	21	1/4	1/4	3/4	1	1	3/8	1/4	3/2		4	76	140
62	1.0	21	21	1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	143
125/2	0.5	21	21	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	141
63	3.0	22	22	0	0	3/4	2	2	3/4	1/2	3/2		-1	41	151
63	1.0	22	22	0	0	3/4	1	2	1/4	1/4	1		4	64	147
63	3.0	22	22	0	0	3/4	1	1	3/4	1/2	3/2		3	69	146
64	2.0	22	22	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48	150
64	2.0	22	22	1/4	1/4	3/4	2	1	1/2	1/2	1		3	57	150
64	1.0	22	22	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	148
65	1.0	22	22	1/2	1/2	3/4	1	2	1/4	1/4	1		0	60	149
66	1.0	23	23	0	0	3/4	2	2	1/4	1/4	1		2	38	157
66	1.0	23	23	0	0	3/4	1	2	1/4	1/4	1		4	64	153
67	2.0	23	23	1/4	1/4	3/4	2	1	1/2	1/2	1		3	45	156
67	2.0	23	23	1/4	1/4	3/4	2	1	1/2	1/2	1		-1	53	156
67	2.0	23	23	1/4	1/4	3/4	2	1	1/2	1/2	1		3	57	156
67	1.0	23	23	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	154
67	2.0	23	23	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	152
67	2.0	23	23	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	152
68	1.0	23	23	1/2	1/2	3/4	1	2	1/4	1/4	1	1	0	60	155
69	1.0	24	24	0	0	3/4	2	2	1/4	1/4	1		2	38	165
69	1.0	24	24	0	0	3/4	1	2	1/4	1/4	1	-1	0	60	159
70	2.0	24	24	1/4	1/4	3/4	2	1	1/2	1/2	1		3	45	164
70	2.0	24	24	1/4	1/4	3/4	2	1	1/2	1/2	1		6	54	164
70	2.0	24	24	1/4	1/4	3/4	2	1	1/2	1/2	1		3	57	164
70	0.5	24	24	1/4	1/4	3/4	1	2	1/8	1/8	1		2	62	160
70	2.0	24	24	1/4	1/4	3/4	1	1	1/2	1/2	1		6	66	158
70	2.0	24	24	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	158
141/2	0.5	24	24	3/8	3/8	3/4	1	2	1/8	1/8	1		4	64	161
71	0.5	24	24	1/2	1/2	3/4	1	2	1/8	1/8	1		0	60	162
143/2	0.5	24	24	5/8	5/8	3/4	1	2	1/8	1/8	1		2	62	163
72	1.0	25	25	0	0	3/4	2	2	1/4	1/4	1		2	38	174
72	0.5	25	25	0	0	3/4	1	2	1/8	1/8	1		4	64	167
145/2	0.5	25	25	1/8	1/8	3/4	1	2	1/8	1/8	1		2	62	168
73	2.0	25	25	1/4	1/4	3/4	2	1	1/2	1/2	1		3	45	173
73	2.0	25	25	1/4	1/4	3/4	2	1	1/2	1/2	1		-1	53	173
73	2.0	25	25	1/4	1/4	3/4	2	1	1/2	1/2	1		3	57	173
73	0.5	25	25	1/4	1/4	3/4	1	2	1/8	1/8	1		0	60	169
73	2.0	25	25	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	166
73	2.0	25	25	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	166
147/2	0.5	25	25	3/8	3/8	3/4	1	2	1/8	1/8	1		4	64	170
74	0.5	25	25	1/2	1/2	3/4	1	2	1/8	1/8	1		2	62	171
149/2	0.5	25	25	5/8	5/8	3/4	1	2	1/8	1/8	1		0	60	172
75	1.0	26	26	0	0	3/4	2	2	1/4	1/4	1		2	38	183
75	0.5	26	26	0	0	3/4	1	2	1/8	1/8	1		4	64	176
151/2	0.5	26	26	1/8	1/8	3/4	1	2	1/8	1/8	1		2	62	177
76	2.0	26	26	1/4	1/4	3/4	2	1	1/2	1/2	1		3	45	182
76	2.0	26	26	1/4	1/4	3/4	2	1	1/2	1/2	1		6	54	182
76	2.0	26	26	1/4	1/4	3/4	2	1	1/2	1/2	1		3	57	182
76	0.5	26	26	1/4	1/4	3/4	1	2	1/8	1/8	1		0	60	178
76	2.0	26	26	1/4	1/4	3/4	1	1	1/2	1/2	1		6	66	175
76	2.0	26	26	1/4	1/4	3/4	1	1	1/2	1/2	1		3	69	175
153/2	0.5	26	26	3/8	3/8	3/4	1	2	1/8	1/8	1		4	64	179
77	0.5	26	26	1/2	1/2	3/4	1	2	1/8	1/8	1		2	62	180
155/2	0.5	26	26	5/8	5/8	3/4	1	2	1/8	1/8	1		0	60	181
78	1.0	27	27	0	0	3/4	2	2	1/4	1/4	1		1	43	189
78	1.5	27	27	0	0	3/4	1	2	3/8	1/4	3/2		4	64	185
79	2.0	27	27	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48	188
79	2.0	27	27	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55	188
79	2.0	27	27	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	188
79	2.0	27	27	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	184
79	2.0	27	27	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	70	184
159/2	0.5	27	27	3/8	3/8	3/4	1	2	1/8	1/8	1		2	62	186
80	1.0	27	27	1/2	1/2	3/4	1	2	1/4	1/4	1	1	0	60	187
81	1.0	28	28	0	0	3/4	2	2	1/4	1/4	1		0	36	195
81	1.5	28	28	0	0	3/4	1	2	3/8	1/4	3/2	-1	0	60	191
82	2.0	28	28	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48	194
82	2.0	28	28	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55	194
82	2.0	28	28	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	194
82	2.0	28	28	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	190
82	2.0	28	28	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	70	190
165/2	0.5	28	28	3/8	3/8	3/4	1	2	1/8	1/8	1		2	62	192
83	1.0	28	28	1/2	1/2	3/4	1	2	1/4	1/4	1	1	4	64	193
84	1.0	29	29	0	0	3/4	2	2	1/4	1/4	1		1	43	204
84	0.5	29	29	0	0	3/4	1	2	1/8	1/8	1	-1	4	64	197
169/2	0.5	29	29	1/8	1/8	3/4	1	2	1/8	1/8	1		2	62	198
85	2.0	29	29	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48	203
85	2.0	29	29	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55	203
85	2.0	29	29	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	203
85	0.5	29	29	1/4	1/4	3/4	1	2	1/8	1/8	1		0	60	199
85	2.0	29	29	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	196
85	2.0	29	29	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	70	196
171/2	0.5	29	29	3/8	3/8	3/4	1	2	1/8	1/8	1		4	64	200
86	0.5	29	29	1/2	1/2	3/4	1	2	1/8	1/8	1		2	62	201
173/2	0.5	29	29	5/8	5/8	3/4	1	2	1/8	1/8	1		0	60	202
87	1.0	30	30	0	0	3/4	2	2	1/4	1/4	1		0	36	210
87	1.0	30	30	0	0	3/4	1	2	1/4	1/4	1		4	64	206
88	2.0	30	30	1/4	1/4	3/4	2	1	1/2	1/2	1		0	48	209
88	2.0	30	30	1/4	1/4	3/4	2	1	1/2	1/2	1		1	55	209
88	2.0	30	30	1/4	1/4	3/4	2	1	1/2	1/2	1		-2	58	209
88	1.0	30	30	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	207
88	2.0	30	30	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	205
88	2.0	30	30	1/4	1/4	3/4	1	1	1/2	1/2	1		-2	70	205
89	1.0	30	30	1/2	1/2	3/4	1	2	1/4	1/4	1		0	60	208
90	0.5	31	31	0	0	3/4	1	1	1/8	1/8	1		3	81	211
181/2	0.5	31	31	1/8	1/8	3/4	1	1	1/8	1/8	1		0	84	212
91	2.0	31	31	1/4	1/4	3/4	2	2	1/2	1/2	1		-1	41	216
91	1.5	31	31	1/4	1/4	3/4	1	1	3/8	1/4	3/2		3	81	213
92	1.0	31	31	1/2	1/2	3/4	2	1	1/4	1/4	1	1	-5	49	215
185/2	0.5	31	31	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	214
93	1.0	32	32	0	0	3/4	2	2	1/4	1/4	1	-1	-5	49	219
93	3.0	32	32	0	0	3/4	2	1	3/4	1/2	3/2		-2	58	218
93	3.0	32	32	0	0	3/4	2	1	3/4	1/2	3/2		-5	61	218
93	3.0	32	32	0	0	3/4	2	1	3/4	1/2	3/2		-6	66	218
93	3.0	32	32	0	0	3/4	2	1	3/4	1/2	3/2		-2	70	218
93	3.0	32	32	0	0	3/4	1	1	3/4	1/2	3/2		4	76	217
94	1.0	32	32	1/4	1/4	3/4	2	2	1/4	1/4	1		-5	49	220
95	1.0	32	32	1/2	1/2	3/4	2	2	1/4	1/4	1	1	-1	41	221
96	1.0	33	33	0	0	3/4	2	2	1/4	1/4	1	-1	-1	41	223
97	2.0	33	33	1/4	1/4	3/4	2	1	1/2	1/2	1	1	-5	49	222
99	1.0	34	34	0	0	3/4	2	1	1/4	1/4	1	-1	-5	49	227
199/2	0.5	34	34	1/8	1/8	3/4	1	1	1/8	1/8	1		1	67	224
100	1.0	34	34	1/4	1/4	3/4	2	1	1/4	1/4	1		2	50	228
100	1.5	34	34	1/4	1/4	3/4	1	1	3/8	1/4	3/2		4	64	225
101	1.0	34	34	1/2	1/2	3/4	2	1	1/4	1/4	1		4	52	229
203/2	0.5	34	34	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60	226
102	1.0	35	35	0	0	3/4	2	1	1/4	1/4	1		3	45	231
102	1.0	35	35	0	0	3/4	2	1	1/4	1/4	1		2	50	231
102	1.0	35	35	0	0	3/4	2	1	1/4	1/4	1		6	54	231
102	3.0	35	35	0	0	3/4	1	1	3/4	1/2	3/2	1	3	57	230
103	1.0	35	35	1/4	1/4	3/4	2	1	1/4	1/4	1		2	38	232
105	1.0	36	36	0	0	3/4	2	1	1/4	1/4	1		-2	46	234
105	1.0	36	36	0	0	3/4	2	1	1/4	1/4	1		2	50	234
105	1.0	36	36	0	0	3/4	2	1	1/4	1/4	1		-1	53	234
105	3.0	36	36	0	0	3/4	1	1	3/4	1/2	3/2	-1	3	57	233
106	1.0	36	36	1/4	1/4	3/4	2	1	1/4	1/4	1		1	31	235
108	3.0	37	37	0	0	3/4	1	1	3/4	1/2	3/2	1	3	57	236
109	1.0	37	37	1/4	1/4	3/4	2	1	1/4	1/4	1		0	48	237
109	1.0	37	37	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52	237
110	1.0	37	37	1/2	1/2	3/4	2	1	1/4	1/4	1		0	36	238
111	1.0	38	38	0	0	3/4	2	1	1/4	1/4	1		0	48	240
111	1.0	38	38	0	0	3/4	2	1	1/4	1/4	1		-1	53	240
111	3.0	38	38	0	0	3/4	1	1	3/4	1/2	3/2	-1	3	57	239
112	1.0	38	38	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	29	241
