quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
11	0.5	6	6	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	51	49
11	0.5	6	6	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	49
11	0.5	6	6	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	61	49
11	0.5	6	6	1/4	1/4	2/4	1	2	1/8		1/8	1		1	67	47
11	0.25	6	6	1/4	1/4	2/4	1	1	1/16		1/16	1		-1	77	42
45/4	0.25	6	6	5/16	5/16	2/4	1	1	1/16		1/16	1		-3	75	43
23/2	0.25	6	6	3/8	3/8	2/4	1	1	1/16		1/16	1		-5	73	44
47/4	0.25	6	6	7/16	7/16	2/4	1	1	1/16		1/16	1		1	67	45
12	1.0	7	7	0	0	2/4	1	1	1/4		1/4	1		0	60	50
12	1.0	7	7	0	0	2/4	1	1	1/4		1/4	1		-6	66	50
12	1.0	7	7	0	0	2/4	1	1	1/4		1/4	1		-2	70	50
25/2	0.25	7	7	1/8	1/8	2/4	2	1	1/16		1/16	1		2	50	56
51/4	0.25	7	7	3/16	3/16	2/4	2	1	1/16		1/16	1		-3	51	57
13	1.0	7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	32	58
13	1.0	7	7	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	44	58
13	0.5	7	7	1/4	1/4	2/4	1	2	1/8		1/8	1		-6	54	55
13	0.5	7	7	1/4	1/4	2/4	1	2	1/8		1/8	1		-2	58	55
13	0.25	7	7	1/4	1/4	2/4	1	1	1/16		1/16	1		0	60	51
53/4	0.25	7	7	5/16	5/16	2/4	1	1	1/16		1/16	1		-3	63	52
27/2	0.25	7	7	3/8	3/8	2/4	2	2	1/16		1/16	1		-1	53	59
27/2	0.25	7	7	3/8	3/8	2/4	1	1	1/16		1/16	1		5	59	53
27/2	0.25	7	7	3/8	3/8	2/4	1	1	1/16		1/16	1		2	62	53
27/2	0.25	7	7	3/8	3/8	2/4	1	1	1/16		1/16	1		-4	68	53
55/4	0.25	7	7	7/16	7/16	2/4	2	2	1/16		1/16	1		4	52	60
55/4	0.25	7	7	7/16	7/16	2/4	1	1	1/16		1/16	1		2	62	54
55/4	0.25	7	7	7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	54
55/4	0.25	7	7	7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	54
14	1.0	8	8	0	0	2/4	1	1	1/4		1/4	1		0	60	61
14	1.0	8	8	0	0	2/4	1	1	1/4		1/4	1		-6	66	61
14	1.0	8	8	0	0	2/4	1	1	1/4		1/4	1		-2	70	61
29/2	0.25	8	8	1/8	1/8	2/4	2	1	1/16		1/16	1		2	50	67
59/4	0.25	8	8	3/16	3/16	2/4	2	1	1/16		1/16	1		-3	51	68
15	1.0	8	8	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	32	69
15	1.0	8	8	1/4	1/4	2/4	2	1	1/4		1/4	1		-4	44	69
15	0.5	8	8	1/4	1/4	2/4	1	2	1/8		1/8	1		-6	54	66
15	0.5	8	8	1/4	1/4	2/4	1	2	1/8		1/8	1		-2	58	66
15	0.25	8	8	1/4	1/4	2/4	1	1	1/16		1/16	1		0	60	62
61/4	0.25	8	8	5/16	5/16	2/4	1	1	1/16		1/16	1		-3	63	63
31/2	0.25	8	8	3/8	3/8	2/4	2	2	1/16		1/16	1		-1	53	70
31/2	0.25	8	8	3/8	3/8	2/4	1	1	1/16		1/16	1		5	59	64
31/2	0.25	8	8	3/8	3/8	2/4	1	1	1/16		1/16	1		2	62	64
31/2	0.25	8	8	3/8	3/8	2/4	1	1	1/16		1/16	1		-4	68	64
63/4	0.25	8	8	7/16	7/16	2/4	2	2	1/16		1/16	1		4	52	71
63/4	0.25	8	8	7/16	7/16	2/4	1	1	1/16		1/16	1		2	62	65
63/4	0.25	8	8	7/16	7/16	2/4	1	1	1/16		1/16	1		8	68	65
63/4	0.25	8	8	7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	65
33/2	0.0	9	9	1/8	1/8	2/4	1	1	0	grace16	1/16	1		-7	71	72
33/2	0.0	9	9	1/8	1/8	2/4	1	1	0	grace16	1/16	1		-5	73	73
33/2	0.0	9	9	1/8	1/8	2/4	1	1	0	grace16	1/16	1		-3	75	74
33/2	0.5	9	9	1/8	1/8	2/4	2	1	1/8		1/8	1		-3	51	84
33/2	0.5	9	9	1/8	1/8	2/4	2	1	1/8		1/8	1		-2	58	84
33/2	0.5	9	9	1/8	1/8	2/4	2	1	1/8		1/8	1		-5	61	84
33/2	0.5	9	9	1/8	1/8	2/4	1	1	1/8		1/8	1		1	67	75
33/2	0.5	9	9	1/8	1/8	2/4	1	1	1/8		1/8	1		-1	77	75
17	0.0	9	9	1/4	1/4	2/4	1	1	0	grace16	1/16	1		4	76	76
17	0.0	9	9	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-1	77	77
17	0.0	9	9	1/4	1/4	2/4	1	1	0	grace16	1/16	1		1	79	78
17	0.5	9	9	1/4	1/4	2/4	2	1	1/8		1/8	1		1	55	85
17	0.5	9	9	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	85
17	0.5	9	9	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65	85
17	0.5	9	9	1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	79
17	0.5	9	9	1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	79
35/2	0.0	9	9	3/8	3/8	2/4	1	1	0	grace16	1/16	1		-7	71	80
35/2	0.0	9	9	3/8	3/8	2/4	1	1	0	grace16	1/16	1		-5	73	81
35/2	0.0	9	9	3/8	3/8	2/4	1	1	0	grace16	1/16	1		-3	75	82
35/2	0.5	9	9	3/8	3/8	2/4	2	1	1/8		1/8	1		-3	51	86
35/2	0.5	9	9	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	58	86
35/2	0.5	9	9	3/8	3/8	2/4	2	1	1/8		1/8	1		-5	61	86
35/2	0.5	9	9	3/8	3/8	2/4	1	1	1/8		1/8	1		1	67	83
35/2	0.5	9	9	3/8	3/8	2/4	1	1	1/8		1/8	1		-1	77	83
18	0.0	10	10	0	0	2/4	1	1	0	grace16	1/16	1		1	79	87
18	0.0	10	10	0	0	2/4	1	1	0	grace16	1/16	1		-4	80	88
18	0.0	10	10	0	0	2/4	1	1	0	grace16	1/16	1		-2	82	89
18	0.5	10	10	0	0	2/4	2	1	1/8		1/8	1		-2	58	97
18	0.5	10	10	0	0	2/4	2	1	1/8		1/8	1		-1	65	97
18	0.5	10	10	0	0	2/4	2	1	1/8		1/8	1		-4	68	97
18	0.5	10	10	0	0	2/4	1	1	1/8		1/8	1		2	74	90
18	0.5	10	10	0	0	2/4	1	1	1/8		1/8	1		0	84	90
37/2	0.25	10	10	1/8	1/8	2/4	2	1	1/16		1/16	1		-4	56	98
37/2	0.25	10	10	1/8	1/8	2/4	2	1	1/16		1/16	1		-3	63	98
37/2	0.25	10	10	1/8	1/8	2/4	2	1	1/16		1/16	1		-6	66	98
37/2	0.25	10	10	1/8	1/8	2/4	1	1	1/16		1/16	1		0	72	91
37/2	0.25	10	10	1/8	1/8	2/4	1	1	1/16		1/16	1		-2	82	91
75/4	0.25	10	10	3/16	3/16	2/4	2	1	1/16		1/16	1		1	55	99
75/4	0.25	10	10	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	99
75/4	0.25	10	10	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	65	99
75/4	0.25	10	10	3/16	3/16	2/4	1	1	1/16		1/16	1		5	71	92
75/4	0.25	10	10	3/16	3/16	2/4	1	1	1/16		1/16	1		-1	77	92
75/4	0.25	10	10	3/16	3/16	2/4	1	1	1/16		1/16	1		5	83	92
19	0.25	10	10	1/4	1/4	2/4	2	1	1/16		1/16	1		6	54	100
19	0.25	10	10	1/4	1/4	2/4	2	1	1/16		1/16	1		7	61	100
19	0.25	10	10	1/4	1/4	2/4	2	1	1/16		1/16	1		4	64	100
19	0.25	10	10	1/4	1/4	2/4	1	1	1/16		1/16	1		10	70	93
19	0.25	10	10	1/4	1/4	2/4	1	1	1/16		1/16	1		8	80	93
77/4	0.25	10	10	5/16	5/16	2/4	2	1	1/16		1/16	1		-1	53	101
77/4	0.25	10	10	5/16	5/16	2/4	2	1	1/16		1/16	1		0	60	101
77/4	0.25	10	10	5/16	5/16	2/4	2	1	1/16		1/16	1		-3	63	101
77/4	0.25	10	10	5/16	5/16	2/4	1	1	1/16		1/16	1		3	69	94
77/4	0.25	10	10	5/16	5/16	2/4	1	1	1/16		1/16	1		-3	75	94
77/4	0.25	10	10	5/16	5/16	2/4	1	1	1/16		1/16	1		3	81	94
39/2	0.25	10	10	3/8	3/8	2/4	2	1	1/16		1/16	1		4	52	102
39/2	0.25	10	10	3/8	3/8	2/4	2	1	1/16		1/16	1		5	59	102
39/2	0.25	10	10	3/8	3/8	2/4	2	1	1/16		1/16	1		2	62	102
39/2	0.25	10	10	3/8	3/8	2/4	1	1	1/16		1/16	1		8	68	95
39/2	0.25	10	10	3/8	3/8	2/4	1	1	1/16		1/16	1		6	78	95
79/4	0.25	10	10	7/16	7/16	2/4	2	1	1/16		1/16	1		-3	51	103
79/4	0.25	10	10	7/16	7/16	2/4	2	1	1/16		1/16	1		-2	58	103
79/4	0.25	10	10	7/16	7/16	2/4	2	1	1/16		1/16	1		-5	61	103
79/4	0.25	10	10	7/16	7/16	2/4	1	1	1/16		1/16	1		1	67	96
79/4	0.25	10	10	7/16	7/16	2/4	1	1	1/16		1/16	1		-5	73	96
79/4	0.25	10	10	7/16	7/16	2/4	1	1	1/16		1/16	1		1	79	96
20	0.5	11	11	0	0	2/4	2	1	1/8		1/8	1		-4	32	110
20	0.5	11	11	0	0	2/4	2	1	1/8		1/8	1		-4	44	110
20	0.5	11	11	0	0	2/4	1	1	1/8		1/8	1		-4	56	104
41/2	0.25	11	11	1/8	1/8	2/4	2	1	1/16		1/16	1		-2	34	111
41/2	0.25	11	11	1/8	1/8	2/4	2	1	1/16		1/16	1		-2	46	111
41/2	0.25	11	11	1/8	1/8	2/4	1	1	1/16		1/16	1		-2	58	105
83/4	0.25	11	11	3/16	3/16	2/4	2	1	1/16		1/16	1		0	36	112
83/4	0.25	11	11	3/16	3/16	2/4	2	1	1/16		1/16	1		0	48	112
83/4	0.25	11	11	3/16	3/16	2/4	1	1	1/16		1/16	1		0	60	106
21	0.25	11	11	1/4	1/4	2/4	2	1	1/16		1/16	1		2	38	113
21	0.25	11	11	1/4	1/4	2/4	2	1	1/16		1/16	1		2	50	113
21	0.25	11	11	1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	107
85/4	0.25	11	11	5/16	5/16	2/4	2	1	1/16		1/16	1		-2	34	114
85/4	0.25	11	11	5/16	5/16	2/4	2	1	1/16		1/16	1		-2	46	114
85/4	0.25	11	11	5/16	5/16	2/4	1	1	1/16		1/16	1		-2	58	108
43/2	0.5	11	11	3/8	3/8	2/4	2	1	1/8		1/8	1		0	36	115
43/2	0.5	11	11	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48	115
43/2	0.5	11	11	3/8	3/8	2/4	1	1	1/8		1/8	1		0	60	109
22	0.5	12	12	0	0	2/4	2	2	1/8		1/8	1		2	38	122
22	0.5	12	12	0	0	2/4	2	2	1/8		1/8	1		2	50	122
22	0.5	12	12	0	0	2/4	1	2	1/8		1/8	1		2	62	117
45/2	1.0	12	12	1/8	1/8	2/4	2	2	1/4		1/4	1	1	4	40	123
45/2	1.0	12	12	1/8	1/8	2/4	2	2	1/4		1/4	1	1	4	52	123
45/2	1.0	12	12	1/8	1/8	2/4	1	2	1/4		1/4	1	1	4	64	118
23	0.5	12	12	1/4	1/4	2/4	2	1	1/8		1/8	1		-4	56	121
23	0.5	12	12	1/4	1/4	2/4	2	1	1/8		1/8	1		0	60	121
23	0.5	12	12	1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	121
23	0.5	12	12	1/4	1/4	2/4	1	1	1/8		1/8	1		-4	68	116
23	0.5	12	12	1/4	1/4	2/4	1	1	1/8		1/8	1		0	72	116
23	0.5	12	12	1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	116
23	0.5	12	12	1/4	1/4	2/4	1	1	1/8		1/8	1		-4	80	116
47/2	0.25	12	12	3/8	3/8	2/4	2	2	1/16		1/16	1	-1	4	40	124
47/2	0.25	12	12	3/8	3/8	2/4	2	2	1/16		1/16	1	-1	4	52	124
47/2	0.25	12	12	3/8	3/8	2/4	1	2	1/16		1/16	1	-1	4	64	119
95/4	0.25	12	12	7/16	7/16	2/4	2	2	1/16		1/16	1		6	42	125
95/4	0.25	12	12	7/16	7/16	2/4	2	2	1/16		1/16	1		6	54	125
95/4	0.25	12	12	7/16	7/16	2/4	1	2	1/16		1/16	1		6	66	120
24	0.25	13	13	0	0	2/4	2	1	1/16		1/16	1		-2	46	132
24	0.25	13	13	0	0	2/4	2	1	1/16		1/16	1		-2	58	132
24	0.25	13	13	0	0	2/4	1	1	1/16		1/16	1		-2	70	126
97/4	0.5	13	13	1/16	1/16	2/4	2	1	1/8		1/8	1		6	42	133
97/4	0.5	13	13	1/16	1/16	2/4	2	1	1/8		1/8	1		6	54	133
97/4	0.5	13	13	1/16	1/16	2/4	1	1	1/8		1/8	1		6	66	127
99/4	0.25	13	13	3/16	3/16	2/4	2	1	1/16		1/16	1		4	40	134
99/4	0.25	13	13	3/16	3/16	2/4	2	1	1/16		1/16	1		4	52	134
99/4	0.25	13	13	3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	128
25	0.25	13	13	1/4	1/4	2/4	2	1	1/16		1/16	1		-4	44	135
25	0.25	13	13	1/4	1/4	2/4	2	1	1/16		1/16	1		-4	56	135
25	0.25	13	13	1/4	1/4	2/4	1	1	1/16		1/16	1		-4	68	129
101/4	0.25	13	13	5/16	5/16	2/4	2	1	1/16		1/16	1		4	40	136
101/4	0.25	13	13	5/16	5/16	2/4	2	1	1/16		1/16	1		4	52	136
101/4	0.25	13	13	5/16	5/16	2/4	1	1	1/16		1/16	1		4	64	130
51/2	0.5	13	13	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	137
51/2	0.5	13	13	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	137
51/2	0.5	13	13	3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	131
26	0.25	14	14	0	0	2/4	2	1	1/16		1/16	1		6	42	144
26	0.25	14	14	0	0	2/4	2	1	1/16		1/16	1		6	54	144
26	0.25	14	14	0	0	2/4	1	1	1/16		1/16	1		6	66	138
105/4	0.5	14	14	1/16	1/16	2/4	2	1	1/8		1/8	1		2	38	145
105/4	0.5	14	14	1/16	1/16	2/4	2	1	1/8		1/8	1		2	50	145
105/4	0.5	14	14	1/16	1/16	2/4	1	1	1/8		1/8	1		2	62	139
107/4	0.25	14	14	3/16	3/16	2/4	2	1	1/16		1/16	1		0	36	146
107/4	0.25	14	14	3/16	3/16	2/4	2	1	1/16		1/16	1		0	48	146
107/4	0.25	14	14	3/16	3/16	2/4	1	1	1/16		1/16	1		0	60	140
27	0.25	14	14	1/4	1/4	2/4	2	1	1/16		1/16	1		4	40	147
27	0.25	14	14	1/4	1/4	2/4	2	1	1/16		1/16	1		4	52	147
27	0.25	14	14	1/4	1/4	2/4	1	1	1/16		1/16	1		4	64	141
109/4	0.25	14	14	5/16	5/16	2/4	2	1	1/16		1/16	1		0	36	148
109/4	0.25	14	14	5/16	5/16	2/4	2	1	1/16		1/16	1		0	48	148
109/4	0.25	14	14	5/16	5/16	2/4	1	1	1/16		1/16	1		0	60	142
55/2	0.5	14	14	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	34	149
55/2	0.5	14	14	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	46	149
55/2	0.5	14	14	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	58	143
28	0.5	15	15	0	0	2/4	2	1	1/8		1/8	1		3	33	156
28	0.5	15	15	0	0	2/4	2	1	1/8		1/8	1		3	45	156
28	0.5	15	15	0	0	2/4	1	1	1/8		1/8	1		3	57	150
57/2	0.25	15	15	1/8	1/8	2/4	2	1	1/16		1/16	1		5	35	157
57/2	0.25	15	15	1/8	1/8	2/4	2	1	1/16		1/16	1		5	47	157
57/2	0.25	15	15	1/8	1/8	2/4	1	1	1/16		1/16	1		5	59	151
115/4	0.25	15	15	3/16	3/16	2/4	2	1	1/16		1/16	1		7	37	158
115/4	0.25	15	15	3/16	3/16	2/4	2	1	1/16		1/16	1		7	49	158
115/4	0.25	15	15	3/16	3/16	2/4	1	1	1/16		1/16	1		7	61	152
29	0.25	15	15	1/4	1/4	2/4	2	1	1/16		1/16	1		9	39	159
29	0.25	15	15	1/4	1/4	2/4	2	1	1/16		1/16	1		9	51	159
29	0.25	15	15	1/4	1/4	2/4	1	1	1/16		1/16	1		9	63	153
117/4	0.25	15	15	5/16	5/16	2/4	2	1	1/16		1/16	1		5	35	160
117/4	0.25	15	15	5/16	5/16	2/4	2	1	1/16		1/16	1		5	47	160
117/4	0.25	15	15	5/16	5/16	2/4	1	1	1/16		1/16	1		5	59	154
59/2	0.5	15	15	3/8	3/8	2/4	2	1	1/8		1/8	1		7	37	161
59/2	0.5	15	15	3/8	3/8	2/4	2	1	1/8		1/8	1		7	49	161
59/2	0.5	15	15	3/8	3/8	2/4	1	1	1/8		1/8	1		7	61	155
30	0.5	16	16	0	0	2/4	2	2	1/8		1/8	1		-3	39	168
30	0.5	16	16	0	0	2/4	2	2	1/8		1/8	1		-3	51	168
30	0.5	16	16	0	0	2/4	1	2	1/8		1/8	1		-3	63	163
61/2	1.0	16	16	1/8	1/8	2/4	2	2	1/4		1/4	1	1	-1	41	169
61/2	1.0	16	16	1/8	1/8	2/4	2	2	1/4		1/4	1	1	-1	53	169
61/2	1.0	16	16	1/8	1/8	2/4	1	2	1/4		1/4	1	1	-1	65	164
31	0.5	16	16	1/4	1/4	2/4	2	1	1/8		1/8	1		3	57	167
31	0.5	16	16	1/4	1/4	2/4	2	1	1/8		1/8	1		7	61	167
31	0.5	16	16	1/4	1/4	2/4	2	1	1/8		1/8	1		9	63	167
31	0.5	16	16	1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	162
31	0.5	16	16	1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	162
31	0.5	16	16	1/4	1/4	2/4	1	1	1/8		1/8	1		9	75	162
31	0.5	16	16	1/4	1/4	2/4	1	1	1/8		1/8	1		3	81	162
63/2	0.25	16	16	3/8	3/8	2/4	2	2	1/16		1/16	1	-1	-1	41	170
63/2	0.25	16	16	3/8	3/8	2/4	2	2	1/16		1/16	1	-1	-1	53	170
63/2	0.25	16	16	3/8	3/8	2/4	1	2	1/16		1/16	1	-1	-1	65	165
127/4	0.25	16	16	7/16	7/16	2/4	2	2	1/16		1/16	1		1	43	171
127/4	0.25	16	16	7/16	7/16	2/4	2	2	1/16		1/16	1		1	55	171
127/4	0.25	16	16	7/16	7/16	2/4	1	2	1/16		1/16	1		1	67	166
32	0.25	17	17	0	0	2/4	2	1	1/16		1/16	1		5	47	178
32	0.25	17	17	0	0	2/4	2	1	1/16		1/16	1		5	59	178
32	0.25	17	17	0	0	2/4	1	1	1/16		1/16	1		5	71	172
129/4	0.5	17	17	1/16	1/16	2/4	2	1	1/8		1/8	1		1	43	179
129/4	0.5	17	17	1/16	1/16	2/4	2	1	1/8		1/8	1		1	55	179
129/4	0.5	17	17	1/16	1/16	2/4	1	1	1/8		1/8	1		1	67	173
131/4	0.25	17	17	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	41	180
131/4	0.25	17	17	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	53	180
131/4	0.25	17	17	3/16	3/16	2/4	1	1	1/16		1/16	1		-1	65	174
33	0.25	17	17	1/4	1/4	2/4	2	1	1/16		1/16	1		3	45	181
33	0.25	17	17	1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	181
33	0.25	17	17	1/4	1/4	2/4	1	1	1/16		1/16	1		3	69	175
133/4	0.25	17	17	5/16	5/16	2/4	2	1	1/16		1/16	1		-1	41	182
133/4	0.25	17	17	5/16	5/16	2/4	2	1	1/16		1/16	1		-1	53	182
133/4	0.25	17	17	5/16	5/16	2/4	1	1	1/16		1/16	1		-1	65	176
67/2	0.5	17	17	3/8	3/8	2/4	2	1	1/8		1/8	1	1	-3	39	183
67/2	0.5	17	17	3/8	3/8	2/4	2	1	1/8		1/8	1	1	-3	51	183
67/2	0.5	17	17	3/8	3/8	2/4	1	1	1/8		1/8	1	1	-3	63	177
34	0.25	18	18	0	0	2/4	2	1	1/16		1/16	1	-1	-3	39	192
34	0.25	18	18	0	0	2/4	2	1	1/16		1/16	1	-1	-3	51	192
34	0.25	18	18	0	0	2/4	1	1	1/16		1/16	1	-1	-3	63	184
137/4	0.25	18	18	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	41	193
137/4	0.25	18	18	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	53	193
137/4	0.25	18	18	1/16	1/16	2/4	1	1	1/16		1/16	1		-1	65	185
69/2	0.25	18	18	1/8	1/8	2/4	2	1	1/16		1/16	1		-5	37	194
69/2	0.25	18	18	1/8	1/8	2/4	2	1	1/16		1/16	1		-5	49	194
69/2	0.25	18	18	1/8	1/8	2/4	1	1	1/16		1/16	1		-5	61	186
139/4	0.25	18	18	3/16	3/16	2/4	2	1	1/16		1/16	1		-7	35	195
139/4	0.25	18	18	3/16	3/16	2/4	2	1	1/16		1/16	1		-7	47	195
139/4	0.25	18	18	3/16	3/16	2/4	1	1	1/16		1/16	1		-7	59	187
35	0.25	18	18	1/4	1/4	2/4	2	1	1/16		1/16	1		-3	39	196
35	0.25	18	18	1/4	1/4	2/4	2	1	1/16		1/16	1		-3	51	196
35	0.25	18	18	1/4	1/4	2/4	1	1	1/16		1/16	1		-3	63	188
141/4	0.25	18	18	5/16	5/16	2/4	2	1	1/16		1/16	1		-5	37	197
141/4	0.25	18	18	5/16	5/16	2/4	2	1	1/16		1/16	1		-5	49	197
141/4	0.25	18	18	5/16	5/16	2/4	1	1	1/16		1/16	1		-5	61	189
71/2	0.25	18	18	3/8	3/8	2/4	2	1	1/16		1/16	1		-7	35	198
71/2	0.25	18	18	3/8	3/8	2/4	2	1	1/16		1/16	1		-7	47	198
