quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
29	1.0	10	10	1/2	1/2	3/4	2	1	1/4	1/4	1		0	60	50
29	1.0	10	10	1/2	1/2	3/4	2	1	1/4	1/4	1		2	62	50
29	0.75	10	10	1/2	1/2	3/4	1	1	3/16	1/8	3/2	-1	2	74	46
119/4	0.25	10	10	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	47
30	3.0	11	11	0	0	3/4	1	1	3/4	1/2	3/2	1	1	79	51
31	2.0	11	11	1/4	1/4	3/4	2	1	1/2	1/2	1	1	2	50	55
31	2.0	11	11	1/4	1/4	3/4	2	1	1/2	1/2	1	1	1	55	55
31	1.0	11	11	1/4	1/4	3/4	1	2	1/4	1/4	1		0	60	52
31	2.0	11	11	1/4	1/4	3/4	1	3	1/2	1/2	1	1	2	62	54
32	1.0	11	11	1/2	1/2	3/4	1	2	1/4	1/4	1	1	3	57	53
131/4	0.25	11	11	11/16	11/16	3/4	2	2	1/16	1/16	1		2	38	56
33	2.0	12	12	0	0	3/4	2	2	1/2	1/2	1	1	1	43	63
33	3.0	12	12	0	0	3/4	2	1	3/4	1/2	3/2	0	2	50	62
33	3.0	12	12	0	0	3/4	2	1	3/4	1/2	3/2	0	1	55	62
33	1.0	12	12	0	0	3/4	1	2	1/4	1/4	1	-1	3	57	58
33	3.0	12	12	0	0	3/4	1	3	3/4	1/2	3/2	0	2	62	61
33	3.0	12	12	0	0	3/4	1	1	3/4	1/2	3/2	0	1	79	57
34	1.0	12	12	1/4	1/4	3/4	1	2	1/4	1/4	1		10	58	59
35	0.75	12	12	1/2	1/2	3/4	2	2	3/16	1/8	3/2	-1	1	43	64
35	1.0	12	12	1/2	1/2	3/4	1	2	1/4	1/4	1	1	5	59	60
143/4	0.25	12	12	11/16	11/16	3/4	2	2	1/16	1/16	1		2	50	65
36	2.0	13	13	0	0	3/4	2	2	1/2	1/2	1	1	1	43	74
36	1.0	13	13	0	0	3/4	2	1	1/4	1/4	1	-1	2	50	72
36	1.0	13	13	0	0	3/4	2	1	1/4	1/4	1	-1	1	55	72
36	1.0	13	13	0	0	3/4	1	2	1/4	1/4	1	-1	5	59	67
36	1.0	13	13	0	0	3/4	1	3	1/4	1/4	1	-1	2	62	70
36	2.0	13	13	0	0	3/4	1	1	1/2	1/2	1	-1	1	79	66
37	2.0	13	13	1/4	1/4	3/4	2	1	1/2	1/2	1	1	2	50	73
37	2.0	13	13	1/4	1/4	3/4	2	1	1/2	1/2	1	1	1	55	73
37	1.0	13	13	1/4	1/4	3/4	1	2	1/4	1/4	1		0	60	68
37	2.0	13	13	1/4	1/4	3/4	1	3	1/2	1/2	1	1	2	62	71
38	0.75	13	13	1/2	1/2	3/4	2	2	3/16	1/8	3/2	-1	1	43	75
38	1.0	13	13	1/2	1/2	3/4	1	2	1/4	1/4	1	1	3	57	69
155/4	0.25	13	13	11/16	11/16	3/4	2	2	1/16	1/16	1		2	38	76
39	1.0	14	14	0	0	3/4	2	2	1/4	1/4	1		1	43	82
39	1.0	14	14	0	0	3/4	2	1	1/4	1/4	1	-1	2	50	81
39	1.0	14	14	0	0	3/4	2	1	1/4	1/4	1	-1	1	55	81
39	1.0	14	14	0	0	3/4	1	2	1/4	1/4	1	-1	3	57	77
39	1.0	14	14	0	0	3/4	1	3	1/4	1/4	1	-1	2	62	80
40	1.0	14	14	1/4	1/4	3/4	1	2	1/4	1/4	1		10	58	78
41	1.0	14	14	1/2	1/2	3/4	1	2	1/4	1/4	1		5	59	79
42	2.0	15	15	0	0	3/4	2	1	1/2	1/2	1	1	-2	46	85
43	1.0	15	15	1/4	1/4	3/4	1	1	1/4	1/4	1		1	55	83
43	1.0	15	15	1/4	1/4	3/4	1	1	1/4	1/4	1		-5	61	83
43	1.0	15	15	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	65	83
44	0.75	15	15	1/2	1/2	3/4	2	1	3/16	1/8	3/2	-1	-2	46	86
44	1.0	15	15	1/2	1/2	3/4	1	1	1/4	1/4	1		1	55	84
44	1.0	15	15	1/2	1/2	3/4	1	1	1/4	1/4	1		0	60	84
44	1.0	15	15	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	84
179/4	0.25	15	15	11/16	11/16	3/4	2	1	1/16	1/16	1		0	48	87
45	2.0	16	16	0	0	3/4	2	1	1/2	1/2	1	1	-5	49	90
46	1.0	16	16	1/4	1/4	3/4	1	1	1/4	1/4	1		1	55	88
46	1.0	16	16	1/4	1/4	3/4	1	1	1/4	1/4	1		-2	58	88
46	1.0	16	16	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	65	88
47	0.75	16	16	1/2	1/2	3/4	2	1	3/16	1/8	3/2	-1	-5	49	91
47	1.0	16	16	1/2	1/2	3/4	1	1	1/4	1/4	1		1	55	89
47	1.0	16	16	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	58	89
47	1.0	16	16	1/2	1/2	3/4	1	1	1/4	1/4	1		-3	63	89
191/4	0.25	16	16	11/16	11/16	3/4	2	1	1/16	1/16	1		-3	51	92
48	1.0	17	17	0	0	3/4	2	1	1/4	1/4	1		4	52	95
49	1.0	17	17	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45	96
49	2.0	17	17	1/4	1/4	3/4	1	2	1/2	1/2	1		3	57	94
49	2.0	17	17	1/4	1/4	3/4	1	2	1/2	1/2	1		7	61	94
49	2.0	17	17	1/4	1/4	3/4	1	2	1/2	1/2	1		1	67	94
50	1.0	17	17	1/2	1/2	3/4	2	1	1/4	1/4	1		4	40	97
50	1.0	17	17	1/2	1/2	3/4	1	1	1/4	1/4	1	1	5	71	93
51	1.0	18	18	0	0	3/4	2	1	1/4	1/4	1		4	52	101
51	2.0	18	18	0	0	3/4	1	1	1/2	1/2	1	-1	5	71	98
52	1.0	18	18	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45	102
52	2.0	18	18	1/4	1/4	3/4	1	2	1/2	1/2	1		3	57	100
52	2.0	18	18	1/4	1/4	3/4	1	2	1/2	1/2	1		7	61	100
52	2.0	18	18	1/4	1/4	3/4	1	2	1/2	1/2	1		1	67	100
53	1.0	18	18	1/2	1/2	3/4	2	1	1/4	1/4	1		4	40	103
53	1.0	18	18	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	99
54	1.0	19	19	0	0	3/4	2	1	1/4	1/4	1		4	52	108
54	2.0	19	19	0	0	3/4	1	1	1/2	1/2	1	1	2	74	104
55	1.0	19	19	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45	109
55	2.0	19	19	1/4	1/4	3/4	1	2	1/2	1/2	1		3	57	107
55	2.0	19	19	1/4	1/4	3/4	1	2	1/2	1/2	1		5	59	107
55	2.0	19	19	1/4	1/4	3/4	1	2	1/2	1/2	1		2	62	107
55	2.0	19	19	1/4	1/4	3/4	1	2	1/2	1/2	1		1	67	107
56	1.0	19	19	1/2	1/2	3/4	2	1	1/4	1/4	1		2	38	110
56	0.75	19	19	1/2	1/2	3/4	1	1	3/16	1/8	3/2	-1	2	74	105
227/4	0.25	19	19	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	106
57	1.0	20	20	0	0	3/4	2	1	1/4	1/4	1		4	52	113
57	3.0	20	20	0	0	3/4	1	1	3/4	1/2	3/2	1	1	79	111
58	1.0	20	20	1/4	1/4	3/4	2	1	1/4	1/4	1		3	45	114
58	2.0	20	20	1/4	1/4	3/4	1	2	1/2	1/2	1	1	3	57	112
58	2.0	20	20	1/4	1/4	3/4	1	2	1/2	1/2	1	1	5	59	112
58	2.0	20	20	1/4	1/4	3/4	1	2	1/2	1/2	1	1	4	64	112
58	2.0	20	20	1/4	1/4	3/4	1	2	1/2	1/2	1	1	1	67	112
59	1.0	20	20	1/2	1/2	3/4	2	1	1/4	1/4	1	1	7	37	115
60	1.5	21	21	0	0	3/4	2	1	3/8	1/4	3/2	-1	7	37	118
60	3.0	21	21	0	0	3/4	1	2	3/4	1/2	3/2	-1	3	57	117
60	3.0	21	21	0	0	3/4	1	2	3/4	1/2	3/2	-1	5	59	117
60	3.0	21	21	0	0	3/4	1	2	3/4	1/2	3/2	-1	4	64	117
60	3.0	21	21	0	0	3/4	1	2	3/4	1/2	3/2	-1	1	67	117
60	1.0	21	21	0	0	3/4	1	1	1/4	1/4	1	-1	1	79	116
123/2	0.5	21	21	3/8	3/8	3/4	2	1	1/8	1/8	1		3	45	119
62	0.5	21	21	1/2	1/2	3/4	2	1	1/8	1/8	1		4	52	120
125/2	0.5	21	21	5/8	5/8	3/4	2	1	1/8	1/8	1		1	55	121
63	1.5	22	22	0	0	3/4	2	1	3/8	1/4	3/2		5	59	122
129/2	0.5	22	22	3/8	3/8	3/4	2	1	1/8	1/8	1		3	57	123
65	0.5	22	22	1/2	1/2	3/4	2	1	1/8	1/8	1		2	62	124
131/2	0.5	22	22	5/8	5/8	3/4	2	1	1/8	1/8	1		2	62	125
66	1.5	23	23	0	0	3/8	2	1	3/8	1/4	3/2	1	3	57	130
66	1.5	23	23	0	0	3/8	2	1	3/8	1/4	3/2	1	-3	63	130
66	1.5	23	23	0	0	3/8	2	1	3/8	1/4	3/2	1	1	67	130
133/2	0.25	23	23	1/8	1/8	3/8	1	1	1/16	1/16	1		5	71	126
267/4	0.25	23	23	3/16	3/16	3/8	1	1	1/16	1/16	1		3	69	127
67	0.5	23	23	1/4	1/4	3/8	2	2	1/8	1/8	1	1	0	48	131
67	0.25	23	23	1/4	1/4	3/8	1	1	1/16	1/16	1		2	74	128
269/4	0.25	23	23	5/16	5/16	3/8	1	1	1/16	1/16	1		2	74	129
135/2	0.5	24	24	0	0	3/8	2	2	1/8	1/8	1	-1	0	48	138
135/2	1.5	24	24	0	0	3/8	2	1	3/8	1/4	3/2	-1	3	57	137
135/2	1.5	24	24	0	0	3/8	2	1	3/8	1/4	3/2	-1	-3	63	137
135/2	1.5	24	24	0	0	3/8	2	1	3/8	1/4	3/2	-1	1	67	137
135/2	0.5	24	24	0	0	3/8	1	1	1/8	1/8	1		1	79	132
68	1.0	24	24	1/8	1/8	3/8	2	2	1/4	1/4	1		-1	41	139
68	0.25	24	24	1/8	1/8	3/8	1	1	1/16	1/16	1		5	83	133
273/4	0.25	24	24	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	134
137/2	0.25	24	24	1/4	1/4	3/8	1	1	1/16	1/16	1		2	86	135
275/4	0.25	24	24	5/16	5/16	3/8	1	1	1/16	1/16	1		2	86	136
69	1.5	25	25	0	0	3/8	2	1	3/8	1/4	3/2	1	-1	53	146
69	1.5	25	25	0	0	3/8	2	1	3/8	1/4	3/2	1	5	59	146
69	1.5	25	25	0	0	3/8	2	1	3/8	1/4	3/2	1	4	64	146
69	0.25	25	25	0	0	3/8	1	1	1/16	1/16	1		1	91	140
277/4	0.25	25	25	1/16	1/16	3/8	1	1	1/16	1/16	1		2	86	141
139/2	0.25	25	25	1/8	1/8	3/8	1	1	1/16	1/16	1		5	83	142
279/4	0.25	25	25	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	143
70	0.5	25	25	1/4	1/4	3/8	2	2	1/8	1/8	1	1	1	43	147
70	0.25	25	25	1/4	1/4	3/8	1	1	1/16	1/16	1		1	79	144
281/4	0.25	25	25	5/16	5/16	3/8	1	1	1/16	1/16	1		2	74	145
141/2	0.5	26	26	0	0	3/8	2	2	1/8	1/8	1	-1	1	43	155
141/2	1.5	26	26	0	0	3/8	2	1	3/8	1/4	3/2	-1	-1	53	154
141/2	1.5	26	26	0	0	3/8	2	1	3/8	1/4	3/2	-1	5	59	154
141/2	1.5	26	26	0	0	3/8	2	1	3/8	1/4	3/2	-1	4	64	154
141/2	0.25	26	26	0	0	3/8	1	1	1/16	1/16	1		5	71	148
283/4	0.25	26	26	1/16	1/16	3/8	1	1	1/16	1/16	1		3	69	149
71	1.0	26	26	1/8	1/8	3/8	2	2	1/4	1/4	1		2	38	156
71	0.25	26	26	1/8	1/8	3/8	1	1	1/16	1/16	1		1	67	150
285/4	0.25	26	26	3/16	3/16	3/8	1	1	1/16	1/16	1		2	62	151
143/2	0.25	26	26	1/4	1/4	3/8	1	1	1/16	1/16	1		5	59	152
287/4	0.25	26	26	5/16	5/16	3/8	1	1	1/16	1/16	1		3	57	153
72	1.5	27	27	0	0	3/8	2	1	3/8	1/4	3/2	1	3	57	161
72	1.5	27	27	0	0	3/8	2	1	3/8	1/4	3/2	1	-3	63	161
72	1.5	27	27	0	0	3/8	2	1	3/8	1/4	3/2	1	1	67	161
145/2	0.25	27	27	1/8	1/8	3/8	1	1	1/16	1/16	1		5	71	157
291/4	0.25	27	27	3/16	3/16	3/8	1	1	1/16	1/16	1		3	69	158
73	0.5	27	27	1/4	1/4	3/8	2	2	1/8	1/8	1	1	0	48	162
73	0.25	27	27	1/4	1/4	3/8	1	1	1/16	1/16	1		2	74	159
293/4	0.25	27	27	5/16	5/16	3/8	1	1	1/16	1/16	1		2	74	160
147/2	0.5	28	28	0	0	3/8	2	2	1/8	1/8	1	-1	0	48	169
147/2	1.5	28	28	0	0	3/8	2	1	3/8	1/4	3/2	-1	3	57	168
147/2	1.5	28	28	0	0	3/8	2	1	3/8	1/4	3/2	-1	-3	63	168
147/2	1.5	28	28	0	0	3/8	2	1	3/8	1/4	3/2	-1	1	67	168
147/2	0.5	28	28	0	0	3/8	1	1	1/8	1/8	1		1	79	163
74	1.0	28	28	1/8	1/8	3/8	2	2	1/4	1/4	1		-1	41	170
74	0.25	28	28	1/8	1/8	3/8	1	1	1/16	1/16	1		5	83	164
297/4	0.25	28	28	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	165
149/2	0.25	28	28	1/4	1/4	3/8	1	1	1/16	1/16	1		2	86	166
299/4	0.25	28	28	5/16	5/16	3/8	1	1	1/16	1/16	1		2	86	167
75	1.5	29	29	0	0	3/8	2	1	3/8	1/4	3/2	1	-1	53	177
75	1.5	29	29	0	0	3/8	2	1	3/8	1/4	3/2	1	5	59	177
75	1.5	29	29	0	0	3/8	2	1	3/8	1/4	3/2	1	4	64	177
75	0.25	29	29	0	0	3/8	1	1	1/16	1/16	1		1	91	171
301/4	0.25	29	29	1/16	1/16	3/8	1	1	1/16	1/16	1		2	86	172
151/2	0.25	29	29	1/8	1/8	3/8	1	1	1/16	1/16	1		5	83	173
303/4	0.25	29	29	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	174
76	0.5	29	29	1/4	1/4	3/8	2	2	1/8	1/8	1	1	1	43	178
76	0.25	29	29	1/4	1/4	3/8	1	1	1/16	1/16	1		1	79	175
305/4	0.25	29	29	5/16	5/16	3/8	1	1	1/16	1/16	1		2	74	176
153/2	0.5	30	30	0	0	3/8	2	2	1/8	1/8	1	-1	1	43	186
153/2	1.5	30	30	0	0	3/8	2	1	3/8	1/4	3/2	-1	-1	53	185
153/2	1.5	30	30	0	0	3/8	2	1	3/8	1/4	3/2	-1	5	59	185
153/2	1.5	30	30	0	0	3/8	2	1	3/8	1/4	3/2	-1	4	64	185
153/2	0.25	30	30	0	0	3/8	1	1	1/16	1/16	1		5	71	179
307/4	0.25	30	30	1/16	1/16	3/8	1	1	1/16	1/16	1		3	69	180
77	1.0	30	30	1/8	1/8	3/8	2	2	1/4	1/4	1		2	38	187
77	0.25	30	30	1/8	1/8	3/8	1	1	1/16	1/16	1		1	67	181
309/4	0.25	30	30	3/16	3/16	3/8	1	1	1/16	1/16	1		2	62	182
155/2	0.25	30	30	1/4	1/4	3/8	1	1	1/16	1/16	1		5	59	183
311/4	0.25	30	30	5/16	5/16	3/8	1	1	1/16	1/16	1	1	3	57	184
78	1.5	31	31	0	0	3/8	2	1	3/8	1/4	3/2		5	35	190
78	1.5	31	31	0	0	3/8	2	1	3/8	1/4	3/2		5	47	190
78	1.5	31	31	0	0	3/8	1	2	3/8	1/4	3/2	-1	3	57	189
78	1.5	31	31	0	0	3/8	1	1	3/8	1/4	3/2		5	59	188
78	1.5	31	31	0	0	3/8	1	1	3/8	1/4	3/2		9	63	188
78	1.5	31	31	0	0	3/8	1	1	3/8	1/4	3/2		1	67	188
159/2	1.5	32	32	0	0	3/8	2	1	3/8	1/4	3/2		3	33	192
159/2	1.5	32	32	0	0	3/8	2	1	3/8	1/4	3/2		3	45	192
159/2	1.5	32	32	0	0	3/8	1	1	3/8	1/4	3/2		5	59	191
159/2	1.5	32	32	0	0	3/8	1	1	3/8	1/4	3/2		7	61	191
159/2	1.5	32	32	0	0	3/8	1	1	3/8	1/4	3/2		1	67	191
159/2	1.5	32	32	0	0	3/8	1	1	3/8	1/4	3/2		5	71	191
81	1.5	33	33	0	0	3/8	2	2	3/8	1/4	3/2		2	38	195
81	1.5	33	33	0	0	3/8	2	2	3/8	1/4	3/2		2	50	195
81	1.5	33	33	0	0	3/8	2	1	3/8	1/4	3/2		6	54	194
81	1.5	33	33	0	0	3/8	1	1	3/8	1/4	3/2		0	60	193
81	1.5	33	33	0	0	3/8	1	1	3/8	1/4	3/2		4	64	193
165/2	1.5	34	34	0	0	3/8	2	2	3/8	1/4	3/2		2	38	198
165/2	1.5	34	34	0	0	3/8	2	2	3/8	1/4	3/2		2	50	198
165/2	1.5	34	34	0	0	3/8	2	1	3/8	1/4	3/2		-1	53	197
165/2	1.5	34	34	0	0	3/8	1	1	3/8	1/4	3/2		-2	58	196
165/2	1.5	34	34	0	0	3/8	1	1	3/8	1/4	3/2		-1	65	196
84	1.5	35	35	0	0	3/8	2	2	3/8	1/4	3/2	1	1	31	205
84	1.5	35	35	0	0	3/8	2	2	3/8	1/4	3/2	1	1	43	205
84	1.5	35	35	0	0	3/8	2	2	3/8	1/4	3/2	1	2	50	205
84	1.5	35	35	0	0	3/8	2	4	3/8	1/4	3/2	1	3	57	206
84	1.5	35	35	0	0	3/8	2	1	3/8	1/4	3/2	1	5	59	204
84	1.5	35	35	0	0	3/8	1	2	3/8	1/4	3/2	1	-1	65	203
84	1.5	35	35	0	0	3/8	1	2	3/8	1/4	3/2	1	3	69	203
169/2	0.25	35	35	1/8	1/8	3/8	1	1	1/16	1/16	1		5	71	199
339/4	0.25	35	35	3/16	3/16	3/8	1	1	1/16	1/16	1		3	69	200
85	0.25	35	35	1/4	1/4	3/8	1	1	1/16	1/16	1		2	74	201
341/4	0.25	35	35	5/16	5/16	3/8	1	1	1/16	1/16	1		2	74	202
171/2	1.5	36	36	0	0	3/8	2	2	3/8	1/4	3/2	-1	1	31	214
171/2	1.5	36	36	0	0	3/8	2	2	3/8	1/4	3/2	-1	1	43	214
171/2	1.5	36	36	0	0	3/8	2	2	3/8	1/4	3/2	-1	2	50	214
171/2	1.5	36	36	0	0	3/8	2	4	3/8	1/4	3/2	0	3	57	215
171/2	1.5	36	36	0	0	3/8	2	1	3/8	1/4	3/2	0	5	59	213
171/2	1.5	36	36	0	0	3/8	1	2	3/8	1/4	3/2	0	-1	65	212
171/2	1.5	36	36	0	0	3/8	1	2	3/8	1/4	3/2	0	3	69	212
171/2	0.5	36	36	0	0	3/8	1	1	1/8	1/8	1		1	79	207
86	0.25	36	36	1/8	1/8	3/8	1	1	1/16	1/16	1		5	83	208
345/4	0.25	36	36	3/16	3/16	3/8	1	1	1/16	1/16	1		3	81	209
173/2	0.25	36	36	1/4	1/4	3/8	1	1	1/16	1/16	1		2	86	210
347/4	0.25	36	36	5/16	5/16	3/8	1	1	1/16	1/16	1		2	86	211
87	1.5	37	37	0	0	3/8	2	2	3/8	1/4	3/2	1	1	31	224
87	1.5	37	37	0	0	3/8	2	2	3/8	1/4	3/2	1	1	43	224
87	1.5	37	37	0	0	3/8	2	4	3/8	1/4	3/2	-1	3	57	226
